2024-03-20 10:08:29.329,-0.008789,-0.051270,-1.009766,0.732422,0.183105,0.091553
2024-03-20 10:08:29.340,-0.008057,-0.048584,-1.008301,0.656128,0.259399,0.152588
2024-03-20 10:08:29.350,-0.006104,-0.047852,-1.010010,0.686645,0.381470,0.152588
2024-03-20 10:08:29.360,-0.005371,-0.047852,-1.009033,0.701904,0.259399,0.167847
2024-03-20 10:08:29.369,-0.005615,-0.048584,-1.008301,0.671387,0.305176,0.244141
2024-03-20 10:08:29.379,-0.001465,-0.045654,-1.011230,0.701904,0.289917,0.198364
2024-03-20 10:08:29.389,-0.001953,-0.046387,-1.009766,0.701904,0.274658,0.183105
2024-03-20 10:08:29.399,-0.002441,-0.049072,-1.010010,0.671387,0.320435,0.183105
2024-03-20 10:08:29.409,-0.001709,-0.046875,-1.010010,0.717163,0.259399,0.076294
2024-03-20 10:08:29.420,-0.000732,-0.045654,-1.010010,0.778198,0.274658,0.167847
2024-03-20 10:08:29.430,-0.002686,-0.048340,-1.007324,0.640869,0.274658,0.091553
2024-03-20 10:08:29.440,-0.003174,-0.049561,-1.008301,0.732422,0.305176,0.106812
2024-03-20 10:08:29.450,-0.003906,-0.047607,-1.010498,0.747681,0.213623,0.076294
2024-03-20 10:08:29.459,-0.005859,-0.048584,-1.009033,0.762939,0.244141,0.045776
2024-03-20 10:08:29.469,-0.007568,-0.049805,-1.009033,0.640869,0.320435,0.000000
2024-03-20 10:08:29.479,-0.006592,-0.049561,-1.008301,0.747681,0.259399,0.030518
2024-03-20 10:08:29.489,-0.007080,-0.049805,-1.008301,0.732422,0.320435,0.106812
2024-03-20 10:08:29.500,-0.006592,-0.049072,-1.009521,0.762939,0.305176,0.000000
2024-03-20 10:08:29.510,-0.005371,-0.048340,-1.009277,0.778198,0.274658,0.061035
2024-03-20 10:08:29.520,-0.003174,-0.049805,-1.010254,0.747681,0.244141,0.122070
2024-03-20 10:08:29.530,-0.003174,-0.050293,-1.010742,0.747681,0.305176,0.122070
2024-03-20 10:08:29.540,-0.001709,-0.048584,-1.009766,0.732422,0.274658,0.152588
2024-03-20 10:08:29.549,-0.002930,-0.048828,-1.009033,0.686645,0.228882,0.122070
2024-03-20 10:08:29.559,-0.004639,-0.048096,-1.009521,0.671387,0.244141,0.015259
2024-03-20 10:08:29.569,-0.004395,-0.049561,-1.008789,0.732422,0.244141,0.030518
2024-03-20 10:08:29.579,-0.005371,-0.050537,-1.011230,0.808716,0.228882,0.030518
2024-03-20 10:08:29.590,-0.005371,-0.048340,-1.010254,0.701904,0.259399,-0.045776
2024-03-20 10:08:29.600,-0.004395,-0.048096,-1.010010,0.656128,0.244141,0.061035
2024-03-20 10:08:29.610,-0.004639,-0.048340,-1.009277,0.717163,0.213623,-0.015259
2024-03-20 10:08:29.619,-0.004639,-0.048584,-1.009766,0.747681,0.198364,0.030518
2024-03-20 10:08:29.630,-0.004639,-0.050537,-1.009766,0.656128,0.213623,0.061035
2024-03-20 10:08:29.639,-0.004395,-0.047852,-1.006836,0.640869,0.198364,0.045776
2024-03-20 10:08:29.649,-0.005371,-0.049316,-1.009521,0.595093,0.228882,0.061035
2024-03-20 10:08:29.659,-0.004639,-0.049561,-1.010498,0.671387,0.289917,0.061035
2024-03-20 10:08:29.670,-0.005127,-0.047607,-1.008057,0.732422,0.259399,0.183105
2024-03-20 10:08:29.680,-0.003418,-0.047607,-1.008057,0.793457,0.259399,0.106812
2024-03-20 10:08:29.690,-0.003906,-0.047852,-1.008789,0.656128,0.274658,0.045776
2024-03-20 10:08:29.700,-0.003418,-0.048828,-1.010010,0.656128,0.320435,0.091553
2024-03-20 10:08:29.709,-0.004395,-0.050293,-1.009766,0.686645,0.213623,0.091553
