accelerometer,gyro,surface
1.1542821735875504,2.910591515165603,asphalt
1.175150087285024,2.1367753023408897,asphalt
1.1401023663605827,4.711433140708992,asphalt
0.7764251868667064,2.6670165936287313,asphalt
1.0612976318724168,2.490503653869233,asphalt
0.9821859547860577,1.7169355465171081,asphalt
1.0474031531201344,2.5348884664919678,asphalt
1.1599020941458809,5.670975175525282,asphalt
0.9455155409330933,5.405360121040041,asphalt
0.8461347342084474,3.509719679763756,asphalt
0.9081068606072745,0.9297843815310086,asphalt
1.078956153111423,5.163652088310075,asphalt
1.0886488873626794,2.9602440853382346,asphalt
1.0137836156858129,3.579868780580372,asphalt
0.9514250194676405,1.747448105573668,asphalt
0.9679406873626091,4.849054588696956,asphalt
1.0818358904986467,5.902469072093305,asphalt
0.968596350488169,3.7279874889309914,asphalt
0.932139770990381,2.2937468053967947,asphalt
1.1803311682832915,3.5852955295976647,asphalt
0.9530238052110764,2.817632861106287,asphalt
1.0367942758585234,2.9945349698699464,asphalt
1.031242672513119,2.829425344387973,asphalt
1.0744100091580495,2.1377008321734356,asphalt
0.993398374613629,2.2389898893744475,asphalt
0.9226163263724527,2.2708442571418233,asphalt
1.1027218596078525,4.471761689619987,asphalt
1.0043453138029768,3.5577853187290547,asphalt
1.1215012097296195,2.5935003079334695,asphalt
0.9481198029389535,4.87309876154188,asphalt
0.9297427504428307,2.486292788653822,asphalt
1.1797061602496615,2.817550911972311,asphalt
1.0732898254861079,3.53207189440787,asphalt
0.9448230397259585,3.9142583762704013,asphalt
0.9377016527755511,4.747469696979749,asphalt
1.0426403167866665,3.1960515607176925,asphalt
1.0840112973202816,3.6170084547053523,asphalt
0.9865002449198885,3.526001629965165,asphalt
0.9301440094764896,2.8175921765686742,asphalt
1.0344208535165946,3.465794666460926,asphalt
1.0076786671657787,4.212227523534906,asphalt
1.3082916280741845,3.7736431211757426,asphalt
1.382771692264851,4.946506872535001,asphalt
0.6520257806743535,7.546885410546592,asphalt
0.8317542134194452,6.500476810087319,asphalt
0.8500541582469907,4.8840991482784215,asphalt
1.517053595684411,4.886768099358102,asphalt
0.9595441903878112,2.093180497049884,asphalt
0.7641658435516469,3.523987410691616,asphalt
0.9956751136118649,2.732090081728822,asphalt
1.2332104862208235,2.9373860436513954,asphalt
0.9586387642083957,3.05800749713028,asphalt
0.8320753081127934,1.9119208989989622,asphalt
1.2326353792427833,1.96897468692566,asphalt
1.0690998573627255,2.4211521910722587,asphalt
0.8539613607341962,1.9821748790492733,asphalt
1.0143805141824245,1.8721729967973044,asphalt
0.9833029256505851,2.0565996252540257,asphalt
1.018174335312475,2.4832943517764865,asphalt
0.9808440548802853,3.39777963355954,asphalt
1.0221496607963043,2.6897913409337164,asphalt
0.8870142348953595,3.0628765091962165,asphalt
1.1344676109440057,4.945094960217548,asphalt
1.0057465447527025,3.774938475694935,asphalt
1.025487224443581,2.080181589539,asphalt
1.0286816433192536,4.171736888999713,asphalt
1.0212632157778914,3.4654250167405154,asphalt
0.8664869078491607,2.9234423433567147,asphalt
1.1344271452786205,4.239746681453268,asphalt
0.9948294405705935,2.612285040426102,asphalt
0.9482840811681909,1.839301410088352,asphalt
1.081488877615484,4.31548652046939,asphalt
0.9962826446566254,3.9741742159383247,asphalt
0.9805651584550616,1.7484465831831981,asphalt
1.0016043543600437,4.46081481533744,asphalt
1.039433295999315,4.452325029603297,asphalt
0.925868777631582,2.7674415560929195,asphalt
1.0019391031035767,5.3506156981883874,asphalt
1.1872332842613535,7.769315490411945,asphalt
1.0297576610858499,3.6230226183138856,asphalt
0.9687329807072742,4.364893617510741,asphalt
1.0403552118118118,6.94117252449678,asphalt
0.9919095387534087,4.295071711446737,asphalt
1.0376902821598553,5.051949741176866,asphalt
0.9625239953299866,5.131197282669026,asphalt
0.9865008334907782,4.204370574447024,asphalt
1.0466805847454133,5.509014455635691,asphalt
1.0991410989249741,3.253844792714151,asphalt
0.9354267934215911,4.830219997668636,asphalt
0.931588694205227,6.591407395159701,asphalt
1.2227945354637466,7.507463021987655,asphalt
0.9822208838805048,4.961523289110815,asphalt
0.862568958825322,2.419323667983472,asphalt
1.0880596411939008,5.347938492855167,asphalt
1.0748346645038018,6.379505545660573,asphalt
0.9645223529851447,6.17726490389687,asphalt
1.1569883991920575,4.556044985432651,asphalt
1.01487114511597,3.0831432833846693,asphalt
0.8690871041874917,3.5669352053309016,asphalt
1.0540749334867043,5.489135875716414,asphalt
1.0602630685650614,4.928943749087323,asphalt
0.9906540156326021,2.773407802798932,asphalt
0.9905356389701483,1.5225183529993982,asphalt
1.056710232995782,3.668112028092245,asphalt
1.0200810788393244,2.8392004168304146,asphalt
0.9805241142705262,4.567095420632242,asphalt
1.0409004747765274,2.6370349667742365,asphalt
1.1187320056854546,2.689921829349136,asphalt
0.9629102442756541,2.4334777729449266,asphalt
0.960124030076323,1.3477917376097095,asphalt
1.0607866131220738,2.7579602699134376,asphalt
1.034980671205506,2.6622100441161662,asphalt
0.9659488176684103,1.423163328303888,asphalt
0.9218447526134756,3.2864184206047167,asphalt
0.9596229052763382,3.577526993633032,asphalt
1.2330506996798631,4.122866909159936,asphalt
1.144022227579954,3.8397007121922933,asphalt
0.8863572569043477,3.8870394877225007,asphalt
0.9658246509931293,3.1976904563276602,asphalt
0.9681401182804067,4.716471891933737,asphalt
0.9857093315841136,2.9089511722428414,asphalt
1.032153826478883,3.0270142442512555,asphalt
1.0653765677853066,4.6404287738093775,asphalt
0.9085841540473837,3.3176198839627484,asphalt
1.1226232081553456,2.5143688773181236,asphalt
1.0477619270969907,2.6844199411541405,asphalt
0.7923128576673484,0.6419577333719098,asphalt
1.1759197318571537,2.0084304492436376,asphalt
1.002432834049743,4.408839766827209,asphalt
1.1171335804553544,4.519539321694413,asphalt
1.087436726727583,4.151595847197316,asphalt
0.7950647244721653,1.4801021443299107,asphalt
0.8785987117785913,3.3052454842504515,asphalt
1.1101961863396035,6.4994915211487125,asphalt
1.1756452339294368,5.207764500300392,asphalt
1.1868422543767136,3.4098179523860215,asphalt
0.8239398571261133,3.3690144133792304,asphalt
1.0531985489588371,3.581885049113944,asphalt
0.9531182146717164,2.9729974590882176,asphalt
0.9520349143182723,3.4642827542546235,asphalt
1.0258924406218228,2.9637036175962335,asphalt
1.1385477294768982,3.0366906825310673,asphalt
1.1048640284826907,1.8378448663867144,asphalt
1.2582316265906688,3.5470699858656585,asphalt
1.0001120849184855,5.634006556758432,asphalt
0.8252416377576934,6.257461577473569,asphalt
0.7909419589230299,3.2728589332235205,asphalt
0.9054769927883315,5.511401541922073,asphalt
1.0406285557464778,7.362471807706024,asphalt
1.0576351687897863,7.7122115213473625,asphalt
1.0601085002324055,3.335013956808577,asphalt
0.9451911138632229,4.677684140311956,asphalt
1.1663155570689263,5.143389026947213,asphalt
0.8707270587394192,4.646971254474252,asphalt
0.980162467231836,6.779059509517968,asphalt
1.2381423955058644,5.512183372255589,asphalt
1.032054656354013,5.061273963840428,asphalt
0.898497630042506,4.471554445484366,asphalt
1.0497149720895667,4.615625847601384,asphalt
1.0395792619617803,6.477099266697323,asphalt
1.1803254952279054,1.7596632889302999,asphalt
0.9089753534293435,2.1935536535813296,asphalt
0.9476919757568911,3.7442838012829633,asphalt
1.0697680471083442,4.105067453373331,asphalt
0.9810445947244193,1.2984324373682292,asphalt
1.036693459037434,1.2821920033524619,asphalt
0.9366671842319448,1.6489374580999123,asphalt
0.9186980591565436,3.859478306549863,asphalt
1.0939424836297382,4.47165831614693,asphalt
1.2477404630935875,2.102226910556993,asphalt
0.8415599127923098,3.407666935564419,asphalt
0.8265396115111483,3.0878593854971763,asphalt
1.2136356602032587,2.471217200964132,asphalt
1.202061317911029,4.434404700988285,asphalt
0.8918708151941065,0.6005450728246798,asphalt
0.8070610273585264,2.491858816039344,asphalt
1.1371304240798412,4.237247607653582,asphalt
1.035865056081148,4.508423830055134,asphalt
0.9908483173508446,1.2791921740837067,asphalt
1.092274274460861,3.2185555278953943,asphalt
0.9204664872910909,4.428440528119238,asphalt
1.0551904493900617,3.4084873076350157,asphalt
1.0541394551111347,3.8638493375834413,asphalt
1.1957974824229227,3.216746851093819,asphalt
0.9710433887880603,2.9240796935283755,asphalt
0.7787590918120956,3.1921881737244124,asphalt
1.0593733907664473,5.032856873959462,asphalt
1.0204022628375538,6.519718027400418,asphalt
1.1287884332141254,3.0429714502364296,asphalt
1.005602840449449,3.9993161543177607,asphalt
1.198090988929472,4.1845820425147595,asphalt
1.0500307125832082,2.095848541476459,asphalt
0.7588075680434401,2.318381964968025,asphalt
1.1457393721942177,3.1299122577966942,asphalt
1.0949437890366793,4.900732189415169,asphalt
0.9095618090124497,3.2435247858874146,asphalt
1.0563396385467128,4.5384575402260845,asphalt
0.9811036480132973,2.226894300105867,asphalt
1.0359571472681677,2.7961084627125965,asphalt
0.9624366138047742,3.084087710078946,asphalt
0.8453302668022717,2.454721188572136,asphalt
1.2078707300944915,3.919044057134852,asphalt
0.9364712987048776,2.7904813185694324,asphalt
1.0689266936787574,1.6587217499499425,asphalt
1.062982720958812,3.085484020338138,asphalt
1.0313374265976194,3.1469010548237772,asphalt
1.122753573928402,3.4272881649493674,asphalt
0.9456069946896544,1.4168509427533302,asphalt
0.855078066725489,1.9122252653108105,asphalt
1.0627698669660335,0.8524459055271484,asphalt
1.1093272705626596,0.31604453408499256,asphalt
0.8756679742979071,2.3510918434314725,asphalt
0.9876262052872028,2.7593103195809636,asphalt
1.1998099831214943,4.083002176576079,asphalt
1.1256418337108833,3.5079621907433665,asphalt
1.0061639443281596,2.290292975365597,asphalt
0.8589495523626519,3.8236286979326324,asphalt
1.028119875865164,4.430990214218262,asphalt
1.062821593352337,3.749907914254962,asphalt
1.1262716817668816,4.277825269084397,asphalt
0.7477833083199972,2.727357029179165,asphalt
1.0255927237129758,3.4482833584834642,asphalt
1.0211375368778683,5.362655537723825,asphalt
1.1241430039968223,3.4357360027362405,asphalt
1.1047355050273344,3.6541529344013504,asphalt
1.0957556268999946,3.8337532836793238,asphalt
0.9491703522155547,2.950475667957457,asphalt
0.9606278928836076,2.2289844564469266,asphalt
1.029340500080027,2.487041997151234,asphalt
0.8939597628008769,1.8050569657797506,asphalt
0.9213375649027885,4.168638747130531,asphalt
1.1032462026555994,5.694799617190582,asphalt
1.1558461879631736,2.8669468205024313,asphalt
1.0573195469539944,3.6176518389466388,asphalt
0.8429294039556338,2.2091541935061936,asphalt
0.8271436015577949,2.0497949733205023,asphalt
1.2647485087202117,5.1232504198168956,asphalt
1.146622475907829,3.5976453795295056,asphalt
0.9840298129370878,4.249894934337319,asphalt
0.8235669088507624,3.0678889402496305,asphalt
1.0332434253369338,4.085082447306786,asphalt
1.1408968980815049,4.3395898543562845,asphalt
0.9461397137954838,3.754871120796824,asphalt
0.8872100751682208,4.956664331093745,asphalt
1.2595841312758749,5.604131602477765,asphalt
1.0532461992074786,3.14793682702687,asphalt
0.7936714125411095,2.0374340502767203,asphalt
1.1844916562327488,2.457612408073535,asphalt
0.9748232363505703,5.653952573845044,asphalt
0.9874850889178024,3.868306000934647,asphalt
1.129325138766954,3.3251906220391336,asphalt
0.9656976776408857,3.706001120520743,asphalt
0.7679350550209308,7.028556451797125,asphalt
1.0551901940735613,3.8345733881477613,asphalt
1.358357731150745,4.863844901001984,asphalt
0.9162322972336219,6.553130041756305,asphalt
0.7623935842581573,6.576608244224145,asphalt
1.1126542297268276,6.390008224150341,asphalt
1.1038510122647893,6.619060691416192,asphalt
0.8565324051937556,5.556839444698128,asphalt
1.165402144726017,5.628011546190804,asphalt
1.158201237346084,8.334344051505314,asphalt
0.8346123005300126,9.027492635511868,asphalt
0.8669686540417709,7.519812069016353,asphalt
1.0672392444100807,7.133429836227871,asphalt
1.0404030497441845,5.797957786086926,asphalt
0.9926223733308654,5.8572083259774015,asphalt
1.0741849654435682,6.7859070490647015,asphalt
1.1014740777067793,7.7724765579674795,asphalt
0.9901256879745117,8.863281606318623,asphalt
0.7808857740476516,7.668432408085632,asphalt
1.0317242751098763,6.874045389761767,asphalt
1.1669890477566618,9.537328894112754,asphalt
1.0507641070915965,7.8579944405662445,asphalt
1.0550681364466468,4.2687810197292855,asphalt
1.1113235055306805,7.1458881288870595,asphalt
0.9076531204997865,7.738507733808309,asphalt
0.8753625159469647,4.8436983416602235,asphalt
1.0057674149598403,4.542841265856975,asphalt
1.0512914604784918,4.620238906137539,asphalt
1.004258715824762,4.414222197312455,asphalt
1.0666938424932433,4.567987719072918,asphalt
0.92541757927219,4.888769289528296,asphalt
0.9913521521543189,5.711945898730747,asphalt
1.127218302794095,5.315513952744833,asphalt
1.1475846777131524,6.157937643622985,asphalt
1.0395501333721235,8.484819778136835,asphalt
0.7819871821391959,8.070225742867173,asphalt
1.0209106485461887,5.986464417700485,asphalt
1.0273294002310065,8.021450035138846,asphalt
0.9397640838604123,7.576184497410686,asphalt
0.9242707749236692,6.240266206023185,asphalt
1.0090684602686777,7.142856931965879,asphalt
1.1881587479423783,5.8710848906978,asphalt
1.1228145447116367,4.186973093759859,asphalt
1.035057040416614,2.530981770255566,asphalt
0.8238774811991161,2.6062621481359085,asphalt
1.0295052390298944,3.5928213889968146,asphalt
1.0612337147141528,2.44773942644739,asphalt
1.1019156702733655,1.8545552684306823,asphalt
1.0604590589650316,2.5913452962631207,asphalt
0.8323228450373088,3.126078723652685,asphalt
1.0783812053411352,2.9845657304862625,asphalt
1.3112638985246259,2.3501507710221485,asphalt
0.9935432904051036,4.874269189269505,asphalt
0.6329846343577386,1.40472010255353,asphalt
1.1895853929100677,2.178161908963151,asphalt
1.0845123990038104,3.6682713136532032,asphalt
0.9252148878460614,3.2086656834611174,asphalt
1.0872434037817842,1.4204608888403087,asphalt
0.8157608417722685,2.740980944860617,asphalt
1.133331859928503,3.0189659231572987,asphalt
1.1585368696446392,2.343801369422119,asphalt
1.1568825190683798,2.3252008271134343,asphalt
0.8557819594943563,4.827689215477214,asphalt
0.9787690754560034,5.159321137418081,asphalt
1.1218656417263166,2.7204756165823287,asphalt
1.093967986534798,1.401982722146746,asphalt
0.9258273971761691,4.19161456945817,asphalt
1.165315303251871,2.930680540745955,asphalt
0.9501937217778278,1.1859725043819522,asphalt
0.9978554745322591,5.1929447523825045,asphalt
1.023414431816847,3.3865230469615883,asphalt
1.1224549258063772,0.8698845266850077,asphalt
0.8958867233445309,3.6105337890170754,asphalt
0.820881595855334,2.0664813749218744,asphalt
1.086159984780787,3.4097165402216354,asphalt
1.2320954416172474,2.994184786317304,asphalt
1.0429037961528378,1.851665296896013,asphalt
0.9210984295345421,4.545608132426947,asphalt
0.9181558291542891,2.6697214491877235,asphalt
1.1006105724683004,2.8923757636088716,asphalt
1.029265829267153,1.6312634782125173,asphalt
0.8831432832072041,1.2664795421687634,asphalt
1.0212611849766935,1.9219410618229165,asphalt
1.0690888900769664,3.118882654480287,asphalt
0.8398262548914507,2.5003001213650333,asphalt
1.3750806004056635,3.7267693266024664,asphalt
0.9425946487016569,1.8150906978492838,asphalt
0.8263264556323971,1.0747429364596912,asphalt
0.921817425795911,0.8252448255505757,asphalt
1.1709060940101046,3.402230816146077,asphalt
0.9580457852180135,3.450443409779821,asphalt
0.9016765792206206,2.8419469360373357,asphalt
1.0136574371319929,3.0667510121907515,asphalt
1.093777419628875,1.81989406229566,asphalt
1.014988451327403,1.941527572126134,asphalt
0.9615119313211874,4.554690445652042,asphalt
1.1054112586123772,3.3898900814191606,asphalt
1.1679420389090376,4.249949131717344,asphalt
0.9716904231153047,4.565948431516173,asphalt
1.1006202543920405,6.336164942204551,asphalt
0.8714885302067951,6.601202853357182,asphalt
0.909294617538782,4.540201414136822,asphalt
1.104248505249158,1.9754678622010027,asphalt
0.9600064522309212,4.7150642657097475,asphalt
0.9887706260412472,5.101412955623275,asphalt
0.6393301640099582,4.52229448924625,asphalt
1.4514923486222722,5.63338683574029,asphalt
1.2585123402791885,9.563267963332619,asphalt
1.1565521560418275,6.567610287822124,asphalt
0.6710168989958449,6.577227461811321,asphalt
0.8304032176316515,7.003185064142529,asphalt
1.3957158121687954,7.362408663429313,asphalt
0.9728686294279408,6.045638854603374,asphalt
0.810182651972998,6.381969449419669,asphalt
0.8841466222618283,5.178667532252481,asphalt
1.169497504595029,4.289782158835575,asphalt
1.1810125958841422,3.194156841560226,asphalt
0.9094082430020084,4.501885851018548,asphalt
0.952044799838747,5.533115676420474,asphalt
1.1139612913324233,2.7798227821911596,asphalt
1.1124749084918724,2.020335380530916,asphalt
1.1020505390176079,5.132784893397151,asphalt
0.9401964708431957,3.9259884352637875,asphalt
0.6042884593652272,4.581602503653498,asphalt
1.2460147850635641,5.902232478579355,asphalt
0.9686721695873172,7.447710862411214,asphalt
1.3502852647948138,2.854086885246838,asphalt
0.7969511589106324,1.2310540150285851,asphalt
1.0885852491197001,0.7749002405535825,asphalt
0.9063417779645822,4.122273694886112,asphalt
1.0487946688337046,5.986017006177062,asphalt
1.135293318675839,4.137608255817,asphalt
0.9899904233971155,3.2436683625218223,asphalt
1.0810240777323141,3.230036804436909,asphalt
1.0399444157328797,2.3751814891839316,asphalt
0.9521292576735577,2.6022832678503702,asphalt
0.9670912025191833,3.087181228096919,asphalt
1.1715189434430842,2.224959651120442,asphalt
0.884977012116134,2.7850947255619514,asphalt
1.1848732893693739,3.258135766601202,asphalt
1.0663495744764002,1.5442320205503446,asphalt
0.9400349746732831,3.927945396153312,asphalt
0.7873575615570095,4.708542066081284,asphalt
1.430046595491909,4.605298597212998,asphalt
1.0620874258755726,2.1957812280885363,asphalt
1.0437315495068642,5.880674135329469,asphalt
1.0793844388655045,6.708402683633117,asphalt
0.9977276474895341,6.775194131763754,asphalt
0.5493046286588162,3.4310906854759753,asphalt
0.9994021764500016,8.951942017437668,asphalt
0.9842313836034695,5.658706332019979,asphalt
1.1448021778263702,5.060054343291285,asphalt
1.4270619559174715,2.376504341206428,asphalt
1.173109172027054,4.780873422228829,asphalt
1.006317585520595,6.278188865596988,asphalt
0.9249961860991645,7.60282783678606,asphalt
0.8505308207378496,1.717139387905944,asphalt
1.0328289637873254,2.5702344507814847,asphalt
1.1254024240199592,4.883050744358695,asphalt
1.1396951192876101,2.925591363772631,asphalt
0.919998876179205,5.863942358573709,asphalt
0.8550903459032853,4.056972754336169,asphalt
0.9894190793561644,3.6359483966738306,asphalt
1.0795736463303467,4.121398538666941,asphalt
1.12003056699583,2.987840494879203,asphalt
1.244058618657899,4.437134332553952,asphalt
0.8071301870311877,3.223651957383737,asphalt
0.7255109312443198,3.855071871473475,asphalt
1.0651943549160408,2.9042652692274853,asphalt
1.2387702175165496,6.205864738048598,asphalt
1.024581753840073,5.4668217805143415,asphalt
1.1753063340699734,4.7505829767934795,asphalt
0.9317327210750946,5.185069665178762,asphalt
1.0334698682250005,3.3007690010159756,asphalt
0.7896168901644645,3.8609559567766376,asphalt
0.9150059482527969,3.1225383136917633,asphalt
1.2844810760949341,3.995034871919017,asphalt
1.1224732079622213,5.1808698018287425,asphalt
1.0288387520238533,3.7349141806805948,asphalt
0.9467894903630901,6.372129333447258,asphalt
0.8819083005137212,3.03803211156877,asphalt
1.0161988531552277,2.8310703254260567,asphalt
1.1687297983409166,2.3560379441609167,asphalt
0.9883150930877258,3.065194239377335,asphalt
0.8842334266860759,4.768315769714082,asphalt
1.0897380915160302,2.075924495941748,asphalt
1.1102033462704028,3.154733622829351,asphalt
1.185597724704716,3.5002874375229527,asphalt
0.9976862002979694,6.475157889665162,asphalt
1.0030540247848068,3.4017521703441305,asphalt
0.7792328550959591,4.006151598184597,asphalt
0.8644991827058023,4.320663281415597,asphalt
1.3236581931967935,5.865053745980509,asphalt
1.0604161375450678,2.2389382812266176,asphalt
0.6371723938684098,1.1395158843921398,asphalt
1.1323059262518236,3.6591514249534685,asphalt
1.2232891335044223,7.411154713078455,asphalt
1.1427350055476555,4.891697571832605,asphalt
0.8542350869087502,2.6954119492912394,asphalt
0.9773314356158815,2.85143371698835,asphalt
1.128186177388289,3.6032716226646024,asphalt
0.9036377809365875,3.512406073991018,asphalt
1.0971307335468277,1.771925332264596,asphalt
0.9564494733173311,2.9187793390813224,asphalt
1.0248967450289812,1.7025685738662628,asphalt
0.9296997591658287,1.5741714187587705,asphalt
1.1009824962941055,1.8208532079431883,asphalt
1.009059395566485,3.641995215378653,asphalt
0.912822969924618,2.664570872064205,asphalt
0.9574751617697453,4.833809964708481,asphalt
1.1354111107805842,7.353073864859172,asphalt
1.153873729425365,6.160092405386303,asphalt
0.7948707875290173,4.252441114270837,asphalt
0.975847867205232,5.351573513571031,asphalt
1.2089451447294868,4.270443878134919,asphalt
0.9885878053799774,3.0509566012504994,asphalt
1.0872337165117718,2.7710982320237227,asphalt
1.109201994704301,2.230811989851677,asphalt
0.8144870912433174,3.974614062707221,asphalt
0.9963687753843955,3.747267240843919,asphalt
1.1323307338207333,6.358833386257104,asphalt
1.0520009746601948,5.018123038929795,asphalt
0.8437129370929427,5.65839793640541,asphalt
1.0328963024645796,4.800313334209549,asphalt
1.2090666616944659,4.8974771940743125,asphalt
0.9720111887509321,4.969049848937823,asphalt
1.0262308363024375,3.9619406339315586,asphalt
1.2224326439133568,3.2538443987992114,asphalt
1.0086481999969068,1.1249153169443469,asphalt
0.9159553697429804,2.8011826437351424,asphalt
0.9397193153835884,3.2428424536204346,asphalt
1.2252615373992606,1.3641907280585805,asphalt
0.9195381347752795,2.21966908041379,asphalt
0.8986768989853917,3.541518592744079,asphalt
1.0815688080418184,3.5260681699642453,asphalt
1.1101664900302117,2.93782207198547,asphalt
0.722821258418013,0.5768143720374865,asphalt
1.174505314155283,2.1578104787344046,asphalt
1.1380985610583119,1.4928676822933773,asphalt
1.1035825098405647,1.4073697985380387,asphalt
1.1646090253681705,2.9419010751840378,asphalt
1.0107315518840796,2.9069492232763547,asphalt
0.5538395240735352,5.1404225764205425,asphalt
1.4490609862076198,2.4682004499217642,asphalt
1.0734454902737258,3.4574548115194506,asphalt
0.5962928143437584,3.477163169609818,asphalt
1.0248718531450651,2.445455788189392,asphalt
1.3922111722985848,3.690292808544195,asphalt
1.1518542828556917,4.753180183037668,asphalt
0.8890119981310713,4.8530628680828976,asphalt
1.0021033091997051,4.272160719237281,asphalt
0.9826877318797665,1.1324447533729847,asphalt
0.8170040778288685,6.587857095741072,asphalt
1.2811022500944256,2.2437166051585034,asphalt
1.2646788476360311,2.0198163485252807,asphalt
0.8433656963393757,5.5993723883347855,asphalt
0.7276849412396824,4.280437138248032,asphalt
0.9815048897631636,3.3593596387290834,asphalt
1.1750578879736098,2.4510188840745393,asphalt
0.8913684767081457,4.554895679303094,asphalt
1.1289800891827102,3.9757852885548286,asphalt
0.9747212064062215,4.457055249576675,asphalt
1.0029049687308365,4.618701483016196,asphalt
0.8742528845282697,3.307216872897966,asphalt
1.1891997623927615,3.0493535622134735,asphalt
0.9614532803667581,5.7037265755245485,asphalt
1.152916781389273,4.497409461073897,asphalt
1.057596483288877,4.364146711354466,asphalt
1.0180267537506076,5.1630209098633335,asphalt
0.9380718143969576,8.76983526420126,asphalt
0.9399229859376778,9.956555877981,asphalt
1.1802549105193334,5.3002714861982305,asphalt
1.121337501782581,3.902970472534221,asphalt
0.7609207101939072,6.6165811555531455,asphalt
1.2524088887943108,7.699763394620448,asphalt
1.2103039316328772,5.168315698985405,asphalt
0.7819549531718564,5.90286328479239,asphalt
0.9977975259951289,4.0682340960542085,asphalt
1.3039304688674929,4.21126007778064,asphalt
1.0911421330000963,6.998462979124916,asphalt
