2024-03-20 09:59:23.329,-0.059326,-0.053711,-1.006592,0.762939,0.305176,0.030518
2024-03-20 09:59:23.340,-0.057373,-0.054688,-1.006592,0.762939,0.213623,0.076294
2024-03-20 09:59:23.350,-0.059082,-0.053955,-1.005615,0.701904,0.244141,0.076294
2024-03-20 09:59:23.360,-0.058838,-0.052734,-1.007568,0.671387,0.289917,0.076294
2024-03-20 09:59:23.369,-0.059326,-0.052734,-1.008545,0.640869,0.289917,0.091553
2024-03-20 09:59:23.379,-0.058105,-0.052490,-1.005615,0.717163,0.213623,0.045776
2024-03-20 09:59:23.389,-0.059570,-0.055176,-1.006836,0.656128,0.244141,0.045776
2024-03-20 09:59:23.399,-0.059814,-0.054688,-1.006836,0.686645,0.335693,0.091553
2024-03-20 09:59:23.409,-0.057861,-0.052734,-1.006348,0.671387,0.213623,0.091553
2024-03-20 09:59:23.420,-0.057129,-0.053467,-1.006592,0.625610,0.198364,0.045776
2024-03-20 09:59:23.430,-0.059814,-0.053467,-1.008789,0.625610,0.274658,0.030518
2024-03-20 09:59:23.440,-0.058594,-0.055176,-1.006592,0.701904,0.289917,0.045776
2024-03-20 09:59:23.450,-0.057373,-0.056641,-1.008545,0.701904,0.259399,0.030518
2024-03-20 09:59:23.459,-0.059082,-0.052979,-1.008789,0.701904,0.137329,0.091553
2024-03-20 09:59:23.469,-0.059082,-0.054443,-1.008545,0.701904,0.274658,0.030518
2024-03-20 09:59:23.479,-0.058105,-0.053467,-1.005859,0.701904,0.274658,0.061035
2024-03-20 09:59:23.489,-0.058350,-0.054688,-1.005127,0.701904,0.198364,0.045776
2024-03-20 09:59:23.500,-0.058838,-0.053223,-1.007324,0.686645,0.167847,0.076294
2024-03-20 09:59:23.510,-0.057373,-0.053711,-1.007080,0.717163,0.213623,0.061035
2024-03-20 09:59:23.520,-0.057129,-0.054199,-1.007568,0.732422,0.259399,0.106812
2024-03-20 09:59:23.530,-0.056885,-0.051758,-1.006104,0.671387,0.259399,0.061035
2024-03-20 09:59:23.540,-0.059570,-0.051758,-1.007568,0.686645,0.259399,0.076294
2024-03-20 09:59:23.549,-0.057617,-0.055176,-1.007568,0.671387,0.274658,0.061035
2024-03-20 09:59:23.559,-0.057617,-0.055176,-1.007568,0.732422,0.289917,0.000000
2024-03-20 09:59:23.569,-0.059082,-0.054199,-1.006348,0.732422,0.289917,0.045776
2024-03-20 09:59:23.579,-0.057617,-0.052246,-1.008057,0.701904,0.244141,0.076294
2024-03-20 09:59:23.590,-0.057861,-0.051758,-1.008057,0.747681,0.213623,0.091553
2024-03-20 09:59:23.600,-0.057129,-0.053711,-1.007324,0.762939,0.274658,0.076294
2024-03-20 09:59:23.610,-0.058594,-0.055176,-1.006836,0.717163,0.244141,0.122070
2024-03-20 09:59:23.619,-0.056641,-0.053467,-1.008789,0.610352,0.244141,0.045776
2024-03-20 09:59:23.630,-0.058838,-0.053467,-1.006104,0.717163,0.183105,0.137329
2024-03-20 09:59:23.639,-0.058350,-0.053223,-1.007324,0.656128,0.228882,0.061035
2024-03-20 09:59:23.649,-0.058838,-0.052979,-1.009277,0.656128,0.259399,0.030518
2024-03-20 09:59:23.659,-0.058594,-0.052490,-1.006836,0.656128,0.198364,0.061035
2024-03-20 09:59:23.670,-0.060059,-0.053711,-1.007324,0.701904,0.183105,0.030518
2024-03-20 09:59:23.680,-0.059326,-0.052734,-1.007324,0.701904,0.305176,0.091553
2024-03-20 09:59:23.690,-0.058105,-0.053711,-1.007813,0.732422,0.274658,0.030518
2024-03-20 09:59:23.700,-0.057129,-0.052490,-1.008545,0.686645,0.259399,0.045776
