2024-03-09 13:43:37.279,-0.035889,-0.014160,1.052002,-0.076294,-0.137329,-0.366211
2024-03-09 13:43:37.299,-0.036377,-0.014893,1.048828,-0.122070,-0.122070,-0.366211
2024-03-09 13:43:37.319,-0.037842,-0.012451,1.050293,-0.152588,-0.122070,-0.366211
2024-03-09 13:43:37.340,-0.036133,-0.013672,1.050537,-0.122070,-0.076294,-0.366211
2024-03-09 13:43:37.360,-0.035400,-0.015137,1.050537,-0.198364,-0.122070,-0.335693
2024-03-09 13:43:37.380,-0.035889,-0.015381,1.049316,-0.137329,-0.122070,-0.366211
2024-03-09 13:43:37.400,-0.035889,-0.013672,1.048096,-0.137329,-0.152588,-0.320435
2024-03-09 13:43:37.419,-0.037598,-0.014648,1.049561,-0.106812,-0.167847,-0.320435
2024-03-09 13:43:37.439,-0.035400,-0.014648,1.050781,-0.106812,-0.167847,-0.366211
2024-03-09 13:43:37.459,-0.035889,-0.014893,1.049805,-0.137329,-0.122070,-0.381470
2024-03-09 13:43:37.479,-0.034912,-0.015381,1.050049,-0.152588,-0.137329,-0.350952
2024-03-09 13:43:37.500,-0.036133,-0.014893,1.049316,-0.076294,-0.106812,-0.335693
2024-03-09 13:43:37.520,-0.036377,-0.013672,1.050537,-0.076294,-0.152588,-0.335693
2024-03-09 13:43:37.540,-0.036865,-0.013672,1.048584,-0.122070,-0.183105,-0.350952
2024-03-09 13:43:37.560,-0.035889,-0.014404,1.048584,-0.106812,-0.106812,-0.366211
2024-03-09 13:43:37.580,-0.036865,-0.014893,1.048096,-0.106812,-0.091553,-0.335693
2024-03-09 13:43:37.599,-0.036377,-0.014404,1.048584,-0.076294,-0.122070,-0.320435
2024-03-09 13:43:37.619,-0.036133,-0.014893,1.047363,-0.091553,-0.137329,-0.320435
2024-03-09 13:43:37.639,-0.036133,-0.015869,1.048828,-0.152588,-0.106812,-0.335693
2024-03-09 13:43:37.659,-0.034424,-0.015137,1.048584,-0.152588,-0.122070,-0.335693
