x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
-0.053711,-0.155029,-0.970215,3.051758,-0.717163,-6.469726,stones
-0.081299,-0.212402,-0.991455,3.417969,-1.235962,-7.278442,stones
-0.059082,-0.2229,-0.979736,4.821777,-1.770019,-7.095336,stones
-0.065186,-0.194092,-0.980957,4.684448,-1.846313,-6.729125,stones
-0.087402,-0.168945,-1.004395,4.898071,-1.785278,-7.263183,stones
-0.029297,-0.176025,-1.005859,5.386352,-1.708984,-7.522583,stones
-0.064453,-0.163086,-1.028564,4.974365,-0.793457,-6.195068,stones
-0.155273,-0.132813,-1.016113,4.730225,-0.12207,-4.760742,stones
-0.103027,-0.146484,-0.968262,3.555298,-0.350952,-4.53186,stones
-0.055176,-0.115723,-1.00293,2.563476,-0.152588,-4.79126,stones
-0.045166,-0.177002,-1.003662,3.417969,0.610352,-4.882813,stones
-0.08252,-0.155518,-0.966309,3.280639,1.495361,-3.14331,stones
-0.134033,-0.067627,-1.04541,1.770019,1.693725,-1.403808,stones
-0.131592,-0.093994,-1.084717,1.403808,1.983642,0.961304,stones
-0.146729,-0.12207,-1.035156,0.610352,2.578735,3.097534,stones
-0.088135,-0.131836,-1.006592,0.717163,2.975464,3.799438,stones
-0.026123,-0.118408,-0.995361,0.991821,3.52478,4.577637,stones
-0.080322,-0.098877,-0.986816,0.488281,4.425049,5.386352,stones
-0.091553,-0.091064,-0.994385,0.305176,5.355834,5.859375,stones
-0.129639,-0.08374,-1.017822,0.854492,5.249023,5.859375,stones
-0.060547,-0.02832,-0.966553,0.259399,4.684448,6.454467,stones
-0.077393,-0.046875,-0.981934,-0.793457,5.279541,6.54602,stones
-0.053223,-0.034912,-0.984863,0.38147,5.050659,6.561279,stones
-0.021484,-0.036377,-0.972412,0.061035,5.187988,6.347656,stones
-0.08667,-0.060547,-1.004395,0.305176,5.783081,5.584716,stones
-0.056885,-0.060303,-0.980469,1.403808,5.447387,5.325317,stones
-0.057861,-0.050049,-1.02002,0.717163,5.264282,5.66101,stones
-0.081055,-0.042725,-1.036133,0.732422,4.989624,5.523681,stones
-0.055908,-0.063965,-1.015625,0.900268,4.150391,4.928589,stones
-0.009277,-0.090576,-1.009521,0.808716,3.433227,4.623413,stones
-0.030273,-0.059326,-0.967041,0.946045,3.158569,4.379272,stones
-0.04248,-0.044678,-1.019775,1.00708,2.593994,4.40979,stones
-0.033691,-0.100342,-0.989258,1.571655,2.182007,4.013062,stones
-0.016602,-0.126221,-0.986572,2.197266,1.785278,3.463745,stones
0.049805,-0.075195,-0.976318,2.288818,1.556396,2.746582,stones
0.021729,-0.057861,-1.016846,0.778198,2.197266,2.410889,stones
0.021484,-0.096436,-1.040283,1.51062,1.708984,1.953125,stones
-0.020508,-0.128906,-1.09082,1.831055,1.098633,2.13623,stones
-0.10498,-0.131836,-1.087646,1.678467,-0.12207,1.678467,stones
0.0354,-0.097168,-0.994629,-0.717163,-0.915527,1.144409,stones
-0.061035,-0.132324,-0.992676,-2.243042,-0.88501,0.976562,stones
0.032227,-0.125488,-1.000488,-0.900268,-1.678467,2.27356,stones
-0.011475,-0.142822,-1.040283,-1.12915,-0.793457,2.212524,stones
-0.017822,-0.119873,-0.963867,-1.602173,-0.183105,0.946045,stones
0.064209,-0.125977,-0.933594,-2.258301,-0.640869,-0.38147,stones
-0.016113,-0.156738,-0.996094,-1.235962,-0.823975,0.061035,stones
-0.017822,-0.19165,-0.985107,-0.808716,-0.350952,0.38147,stones
-0.069824,-0.129639,-1.048584,-1.098633,0.152588,-0.640869,stones
-0.030029,-0.091309,-1.114014,-0.274658,-0.717163,-1.205444,stones
-0.059082,-0.121094,-1.046143,-0.549316,-1.098633,-0.793457,stones
-0.047363,-0.13623,-0.987549,-2.593994,-1.617432,-1.12915,stones
0.03418,-0.086182,-1.017334,-3.433227,-0.732422,-1.251221,stones
-0.14917,-0.135254,-1.05957,-2.090454,0.579834,-0.656128,stones
-0.106934,-0.157471,-0.996338,-2.838135,-1.174927,-0.457764,stones
-0.091309,-0.162109,-0.997314,-4.379272,-1.968384,-0.030518,stones
-0.094482,-0.107422,-0.966797,-3.40271,-1.495361,1.602173,stones
0.000488,-0.121338,-0.956543,-5.233764,-0.991821,1.724243,stones
0.078125,-0.080078,-0.994141,-5.081176,0.366211,0.686645,stones
-0.049072,-0.126709,-1.066406,-3.097534,1.266479,-0.411987,stones
0.00415,-0.170166,-1.0,-2.609253,1.464844,-0.656128,stones
-0.085205,-0.14209,-0.988281,-3.860473,3.128052,-0.396728,stones
-0.099365,-0.083252,-0.988281,-3.311157,3.128052,-0.228882,stones
-0.029785,-0.102051,-0.986816,-2.426147,2.532959,-0.015259,stones
-0.013428,-0.085449,-0.944092,-1.983642,2.822876,0.076294,stones
-0.001221,-0.032471,-0.933594,-3.479004,3.14331,-0.869751,stones
-0.006348,-0.105713,-0.994141,-3.540039,3.158569,-1.251221,stones
-0.095215,-0.072998,-0.974121,-3.14331,2.822876,0.579834,stones
-0.052979,-0.055176,-0.994873,-5.950927,2.471924,1.083374,stones
0.021973,-0.079346,-1.064941,-6.912231,2.777099,0.12207,stones
0.008301,-0.078613,-1.066895,-5.294799,3.067016,0.061035,stones
-0.017822,-0.079834,-1.080322,-6.622314,2.792358,0.564575,stones
-0.03125,-0.080078,-1.038086,-8.163452,2.441406,0.610352,stones
-0.030518,-0.063721,-1.047607,-8.239746,2.883911,0.549316,stones
-0.013184,-0.101807,-1.07251,-6.92749,2.960205,0.686645,stones
