x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
0.012207,0.015137,-0.9375,-0.198364,1.785278,4.394531,asphalt
-0.034912,0.098877,-1.037354,-1.89209,1.525879,2.075195,asphalt
0.122314,-0.116211,-1.070801,-3.585815,0.259399,0.396728,asphalt
0.036865,-0.127441,-0.977539,0.50354,1.190186,3.280639,asphalt
0.0354,0.122314,-0.921387,-1.00708,0.442505,2.593994,asphalt
0.061279,-0.19043,-1.014893,2.39563,2.365112,0.823975,asphalt
0.160156,0.183594,-0.977783,3.479004,2.120972,-1.068115,asphalt
-0.093506,0.107178,-1.300537,-1.281738,3.433227,0.900268,asphalt
-0.277588,-0.137207,-1.347656,-3.997802,-1.052856,2.716064,asphalt
0.280762,0.097656,-0.580322,-5.935668,-3.509521,3.067016,asphalt
0.180176,-0.135986,-0.800537,-6.286621,1.647949,-0.137329,asphalt
0.013428,-0.074463,-0.84668,2.792358,2.960205,2.700805,asphalt
-0.053711,-0.060547,-1.514893,3.494262,0.778198,3.326416,asphalt
0.226563,0.085693,-0.928467,-0.976562,0.747681,1.693725,asphalt
-0.064209,-0.060791,-0.759033,-2.319336,1.708984,2.029419,asphalt
0.021484,-0.033691,-0.994873,-0.686645,0.808716,2.5177,asphalt
0.076172,-0.16333,-1.219971,0.671387,2.578735,1.235962,asphalt
0.015625,-0.105957,-0.952637,-1.708984,1.953125,1.617432,asphalt
0.008301,0.002197,-0.832031,-0.732422,-0.549316,1.678467,asphalt
0.097656,-0.001465,-1.22876,1.358032,1.419067,-0.137329,asphalt
0.106934,-0.006104,-1.063721,-1.098633,0.732422,-2.029419,asphalt
0.054443,-0.112793,-0.844727,-0.869751,0.778198,-1.602173,asphalt
-0.015137,-0.04126,-1.013428,0.106812,1.861572,-0.167847,asphalt
-0.061035,-0.132568,-0.972412,0.320435,2.029419,0.091553,asphalt
0.02417,-0.040283,-1.01709,1.693725,1.113892,1.434326,asphalt
0.040527,0.062256,-0.978027,2.197266,2.563476,0.38147,asphalt
0.030029,-0.083252,-1.018311,-0.488281,2.212524,-1.449585,asphalt
0.002197,0.009277,-0.886963,2.075195,1.312256,1.831055,asphalt
0.060059,-0.04248,-1.13208,3.570556,3.234863,1.113892,asphalt
-0.068848,-0.105713,-0.997803,1.403808,2.929687,-1.922607,asphalt
