Timestamp,x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
2024-03-20 09:59:36.630,-0.034668,-0.0979,-1.010498,-5.142211,1.739502,3.662109,stones
2024-03-20 09:59:36.639,-0.145752,-0.134033,-1.192383,-5.371093,2.746582,1.739502,stones
2024-03-20 09:59:36.650,-0.018799,-0.116943,-1.155029,-4.776001,2.243042,0.88501,stones
2024-03-20 09:59:36.659,-0.021973,-0.147705,-1.220459,-6.072998,3.067016,1.602173,stones
2024-03-20 09:59:36.669,-0.010742,0.103027,-1.026123,-6.729125,3.784179,2.63977,stones
2024-03-20 09:59:36.680,-0.078125,-0.016846,-0.993408,-8.956909,4.058838,2.89917,stones
2024-03-20 09:59:36.689,-0.038818,0.056396,-0.912842,-8.850098,3.814697,2.914428,stones
2024-03-20 09:59:36.700,-0.059814,0.067383,-0.959229,-9.048462,3.326416,3.189087,stones
2024-03-20 09:59:36.709,-0.167969,0.035645,-1.006348,-9.460449,3.082275,3.189087,stones
2024-03-20 09:59:36.720,-0.184814,0.034912,-1.046631,-9.307861,1.327515,3.265381,stones
2024-03-20 09:59:36.729,-0.07959,0.072754,-0.962402,-9.979248,0.274658,4.348755,stones
2024-03-20 09:59:36.740,-0.036621,0.089111,-0.939697,-13.015746,0.396728,4.882813,stones
2024-03-20 09:59:36.750,0.050293,0.029297,-0.955566,-14.282226,-0.061035,3.921509,stones
2024-03-20 09:59:36.759,-0.006836,0.000488,-1.088379,-13.519286,0.62561,2.029419,stones
2024-03-20 09:59:36.770,-0.04834,-0.073975,-0.972412,-9.979248,1.63269,0.061035,stones
2024-03-20 09:59:36.779,0.068359,0.065186,-0.958984,-8.651733,4.623413,-0.259399,stones
2024-03-20 09:59:36.790,-0.099854,0.109863,-1.00415,-10.101317,6.408691,4.959106,stones
2024-03-20 09:59:36.799,-0.182861,0.104248,-0.978027,-11.856078,5.599975,8.422852,stones
2024-03-20 09:59:36.810,-0.102539,-0.067627,-0.962158,-10.971068,5.599975,7.064819,stones
2024-03-20 09:59:36.819,-0.142578,0.039063,-0.959961,-7.965087,4.91333,3.829956,stones
2024-03-20 09:59:36.830,0.052246,0.005859,-0.98291,-8.956909,3.662109,4.043579,stones
2024-03-20 09:59:36.840,-0.100586,0.098633,-0.893311,-8.94165,6.408691,4.455566,stones
2024-03-20 09:59:36.849,-0.312744,-0.171387,-1.019775,-6.484985,6.286621,5.050659,stones
2024-03-20 09:59:36.860,-0.12207,-0.048584,-0.988525,-2.746582,2.563476,2.39563,stones
2024-03-20 09:59:36.869,-0.070313,0.006104,-0.914063,-1.556396,0.62561,0.991821,stones
2024-03-20 09:59:36.880,-0.175293,-0.133545,-1.033691,1.327515,-0.762939,0.976562,stones
2024-03-20 09:59:36.889,-0.05957,-0.014648,-1.09082,1.419067,-2.334595,2.166748,stones
2024-03-20 09:59:36.900,-0.069336,0.026123,-1.111084,-1.144409,-2.487183,3.387451,stones
2024-03-20 09:59:36.909,-0.000244,0.079102,-0.966064,-2.39563,-2.929687,3.692627,stones
2024-03-20 09:59:36.919,0.001953,-0.01123,-0.967773,-4.882813,-3.997802,3.753662,stones
2024-03-20 09:59:36.930,0.003174,-0.062012,-0.912842,-6.195068,-2.944946,2.990722,stones
2024-03-20 09:59:36.939,-0.016357,-0.050781,-0.994141,-4.516602,-2.563476,2.090454,stones
2024-03-20 09:59:36.950,-0.015869,-0.023193,-1.041992,-3.067016,-2.212524,1.098633,stones
2024-03-20 09:59:36.959,-0.054932,0.038574,-1.016602,-2.563476,-1.51062,-1.190186,stones
2024-03-20 09:59:36.970,0.067139,-0.089111,-0.881836,-3.921509,0.152588,-2.029419,stones
2024-03-20 09:59:36.979,0.092529,-0.078125,-0.804199,-3.295898,4.013062,-0.762939,stones
2024-03-20 09:59:36.990,-0.130127,-0.091553,-0.914795,-2.227783,7.17163,-0.549316,stones
2024-03-20 09:59:37.000,-0.15918,-0.067627,-1.04834,1.495361,6.118774,-2.502441,stones
2024-03-20 09:59:37.010,-0.269287,-0.033447,-1.122314,1.342773,3.570556,-4.547119,stones
2024-03-20 09:59:37.020,-0.034424,-0.007813,-1.09082,0.961304,0.671387,-6.011962,stones
2024-03-20 09:59:37.029,-0.019531,-0.106689,-1.151123,1.205444,0.564575,-8.132935,stones
2024-03-20 09:59:37.040,0.020508,-0.01001,-1.105957,0.595093,0.137329,-8.163452,stones
2024-03-20 09:59:37.049,0.006104,-0.136475,-0.917969,-0.946045,0.88501,-8.529663,stones
2024-03-20 09:59:37.060,-0.006592,-0.083496,-0.987061,1.144409,2.227783,-6.378173,stones
2024-03-20 09:59:37.069,-0.160645,-0.012207,-1.165771,0.305176,2.13623,-4.516602,stones
2024-03-20 09:59:37.080,0.031738,-0.032715,-0.986816,-1.220703,0.564575,-6.332397,stones
2024-03-20 09:59:37.090,0.019287,-0.064697,-0.884277,-2.304077,1.937866,-5.950927,stones
2024-03-20 09:59:37.099,-0.064941,-0.140137,-0.964111,-1.251221,2.609253,-4.898071,stones
2024-03-20 09:59:37.110,-0.049316,-0.128174,-1.006836,-0.350952,1.541138,-4.241943,stones
2024-03-20 09:59:37.119,-0.071045,-0.084229,-0.990479,0.549316,0.976562,-4.104614,stones
2024-03-20 09:59:37.130,-0.092529,-0.149902,-0.964844,1.708984,-0.152588,-3.738403,stones
2024-03-20 09:59:37.139,0.036377,-0.056396,-0.929688,2.593994,-0.549316,-2.838135,stones
2024-03-20 09:59:37.150,-0.010986,-0.085693,-0.981689,2.593994,-0.38147,-2.624511,stones
2024-03-20 09:59:37.159,-0.02002,-0.179199,-0.97876,2.334595,-0.701904,-1.983642,stones
2024-03-20 09:59:37.169,-0.036377,-0.040527,-1.02002,3.051758,-0.961304,-0.732422,stones
2024-03-20 09:59:37.180,-0.144531,-0.010498,-0.997803,2.792358,-2.471924,-2.868652,stones
2024-03-20 09:59:37.189,0.058838,-0.041992,-0.967773,1.724243,-4.043579,-4.882813,stones
2024-03-20 09:59:37.200,-0.005371,-0.080811,-1.017822,2.700805,-2.777099,-5.92041,stones
2024-03-20 09:59:37.209,-0.091309,-0.00415,-0.995361,2.63977,-2.471924,-6.240844,stones
2024-03-20 09:59:37.220,-0.073486,-0.017822,-0.968018,2.365112,-3.173828,-7.583618,stones
2024-03-20 09:59:37.229,-0.050293,-0.167725,-0.988037,2.975464,-3.433227,-8.880615,stones
2024-03-20 09:59:37.240,-0.022461,-0.200928,-0.989746,4.867554,-2.807617,-9.368896,stones
2024-03-20 09:59:37.250,-0.094971,-0.211426,-0.941895,9.124756,-2.655029,-10.620116,stones
2024-03-20 09:59:37.260,-0.099854,-0.079102,-0.915039,13.519286,-3.158569,-11.337279,stones
2024-03-20 09:59:37.270,-0.112305,-0.051758,-1.039795,12.680053,-4.562378,-12.96997,stones
2024-03-20 09:59:37.279,0.041504,0.041504,-1.079834,9.918213,-6.500244,-14.587401,stones
2024-03-20 09:59:37.290,0.020996,0.093506,-1.035156,7.614135,-6.04248,-13.71765,stones
2024-03-20 09:59:37.299,-0.07373,0.004395,-1.075928,4.226685,-4.638672,-12.924193,stones
2024-03-20 09:59:37.310,-0.141357,0.048096,-1.07666,2.410889,-4.150391,-11.322021,stones
2024-03-20 09:59:37.319,-0.092529,0.04248,-1.0896,-0.762939,-4.547119,-10.360717,stones
2024-03-20 09:59:37.330,-0.032715,-0.010742,-1.058594,-2.929687,-3.616333,-10.528563,stones
2024-03-20 09:59:37.340,-0.028809,-0.018311,-1.052979,-3.02124,-2.944946,-11.489867,stones
2024-03-20 09:59:37.349,0.030518,-0.020508,-0.962646,-2.39563,-1.663208,-11.184691,stones
2024-03-20 09:59:37.360,-0.17334,-0.08667,-0.960938,-3.189087,-0.228882,-10.131835,stones
2024-03-20 09:59:37.369,-0.120361,-0.112061,-1.008789,-3.540039,-0.610352,-8.499146,stones
2024-03-20 09:59:37.380,-0.144043,-0.248779,-1.044678,-1.174927,-1.144409,-7.949829,stones
2024-03-20 09:59:37.389,-0.246582,-0.135742,-0.912598,2.746582,-2.01416,-8.575439,stones
2024-03-20 09:59:37.400,-0.239502,-0.114258,-0.962402,4.425049,-4.058838,-9.292603,stones
2024-03-20 09:59:37.409,-0.071045,-0.085205,-0.862549,6.271362,-5.737304,-9.20105,stones
2024-03-20 09:59:37.419,-0.042969,-0.11499,-0.833252,6.607055,-3.860473,-7.110595,stones
2024-03-20 09:59:37.430,-0.203857,-0.1875,-0.954834,9.429932,-1.464844,-6.484985,stones
2024-03-20 09:59:37.439,-0.265625,-0.070801,-1.133057,11.047362,-2.441406,-6.057739,stones
2024-03-20 09:59:37.450,-0.217773,-0.016846,-1.131592,10.360717,-4.211426,-5.630493,stones
2024-03-20 09:59:37.459,-0.11084,-0.028076,-1.046875,7.843017,-3.738403,-4.852295,stones
2024-03-20 09:59:37.470,-0.056396,0.018555,-1.072021,6.484985,-1.708984,-3.219604,stones
2024-03-20 09:59:37.479,-0.039551,0.033203,-0.927979,5.004883,-0.183105,-2.471924,stones
2024-03-20 09:59:37.490,-0.111328,-0.093994,-0.992676,2.426147,1.693725,-1.953125,stones
2024-03-20 09:59:37.500,-0.051758,-0.04541,-0.778564,5.599975,3.265381,-0.12207,stones
2024-03-20 09:59:37.510,-0.305176,-0.080811,-1.107178,5.828857,4.776001,-0.808716,stones
2024-03-20 09:59:37.520,-0.132813,-0.148438,-1.121582,8.148193,1.373291,-1.663208,stones
2024-03-20 09:59:37.529,-0.068848,-0.051514,-0.88916,10.95581,1.358032,-0.427246,stones
2024-03-20 09:59:37.540,-0.127441,-0.118896,-0.872803,7.064819,3.768921,-0.946045,stones
2024-03-20 09:59:37.549,-0.116455,-0.105225,-0.938721,10.940551,4.776001,-0.778198,stones
2024-03-20 09:59:37.560,-0.17041,-0.069092,-1.26123,11.093139,3.265381,0.686645,stones
2024-03-20 09:59:37.569,-0.223145,0.0354,-1.130371,10.879516,1.037598,0.198364,stones
2024-03-20 09:59:37.580,-0.051514,0.064941,-1.037842,9.262085,0.900268,-0.564575,stones
2024-03-20 09:59:37.590,0.004639,0.073975,-1.038086,5.371093,2.929687,0.50354,stones
2024-03-20 09:59:37.599,0.007324,0.02002,-0.95752,4.241943,4.882813,2.868652,stones
2024-03-20 09:59:37.610,-0.340332,-0.042236,-1.174072,3.494262,5.966186,3.845215,stones
2024-03-20 09:59:37.619,-0.176514,-0.027588,-1.200928,2.441406,2.63977,3.540039,stones
2024-03-20 09:59:37.630,-0.052734,-0.001709,-1.092285,-0.091553,2.151489,2.548218,stones
2024-03-20 09:59:37.639,-0.024902,-0.028564,-0.988281,-3.64685,4.379272,3.860473,stones
2024-03-20 09:59:37.650,-0.079346,-0.086426,-0.915771,-2.502441,7.156372,6.469726,stones
2024-03-20 09:59:37.659,-0.158203,-0.105225,-0.943604,-2.410889,8.773804,7.43103,stones
2024-03-20 09:59:37.669,-0.188477,-0.125,-1.02417,-2.670288,9.048462,6.072998,stones
2024-03-20 09:59:37.680,-0.077393,-0.104492,-1.057861,-0.045776,8.850098,6.54602,stones
2024-03-20 09:59:37.689,-0.157715,-0.010254,-1.016846,-0.167847,10.253905,7.93457,stones
2024-03-20 09:59:37.700,-0.178223,0.02124,-0.928223,-1.861572,11.444091,8.483887,stones
2024-03-20 09:59:37.709,-0.090576,-0.042969,-0.994873,-2.243042,12.298583,8.895874,stones
2024-03-20 09:59:37.720,-0.138184,-0.046631,-1.03833,-0.137329,12.298583,9.70459,stones
2024-03-20 09:59:37.729,-0.207275,-0.002197,-1.052979,1.12915,11.07788,9.262085,stones
2024-03-20 09:59:37.740,-0.127686,-0.012451,-1.040039,1.037598,9.170532,8.102417,stones
2024-03-20 09:59:37.750,-0.035156,0.032471,-1.018311,0.747681,8.758545,8.468628,stones
2024-03-20 09:59:37.759,-0.101807,-0.015869,-1.005127,0.198364,9.002686,9.841919,stones
2024-03-20 09:59:37.770,-0.181152,-0.037842,-0.980469,1.068115,8.163452,10.101317,stones
2024-03-20 09:59:37.779,-0.151123,0.001709,-0.977051,-0.518799,6.744384,9.216309,stones
2024-03-20 09:59:37.790,-0.011475,0.087402,-0.887207,-2.243042,5.767822,8.102417,stones
2024-03-20 09:59:37.799,0.123779,-0.02124,-0.895996,-3.14331,7.659912,9.033203,stones
2024-03-20 09:59:37.810,-0.169678,-0.040527,-0.989258,-0.289917,9.643555,9.628296,stones
2024-03-20 09:59:37.819,-0.209961,0.002197,-1.093262,1.327515,6.515502,5.996704,stones
2024-03-20 09:59:37.830,0.030029,0.026123,-1.006836,0.183105,3.051758,2.319336,stones
2024-03-20 09:59:37.840,0.033691,0.12207,-0.909668,-1.815796,3.967285,1.922607,stones
2024-03-20 09:59:37.849,0.092041,0.093506,-0.940186,-5.340576,6.729125,3.097534,stones
2024-03-20 09:59:37.860,-0.088135,-0.050537,-1.244141,-5.996704,7.888793,3.707886,stones
2024-03-20 09:59:37.869,0.02124,-0.066162,-1.132324,-3.097534,5.981445,3.601074,stones
2024-03-20 09:59:37.880,-0.078857,-0.003174,-0.960205,-3.616333,6.698608,3.067016,stones
2024-03-20 09:59:37.889,-0.084717,-0.002441,-0.93457,-2.075195,5.813598,1.449585,stones
2024-03-20 09:59:37.900,0.036377,-0.046875,-1.025879,-3.356933,3.723144,1.907349,stones
2024-03-20 09:59:37.909,-0.078857,-0.061768,-1.015869,-4.684448,2.868652,2.578735,stones
2024-03-20 09:59:37.919,-0.028809,-0.043701,-0.99707,-6.683349,3.356933,2.39563,stones
2024-03-20 09:59:37.930,-0.005127,-0.169922,-0.986084,-4.821777,4.180908,3.753662,stones
2024-03-20 09:59:37.939,0.005859,-0.106445,-0.933105,-2.822876,4.699707,6.408691,stones
2024-03-20 09:59:37.950,-0.194336,-0.055664,-0.95752,-2.426147,4.28772,5.218505,stones
2024-03-20 09:59:37.959,0.135498,-0.171143,-0.939941,-1.12915,2.548218,4.302979,stones
2024-03-20 09:59:37.970,0.038574,-0.215332,-0.97876,0.793457,4.348755,7.202148,stones
2024-03-20 09:59:37.979,-0.197266,-0.185303,-0.936523,4.089355,4.806519,9.017944,stones
2024-03-20 09:59:37.990,-0.073242,-0.071533,-0.892822,4.211426,3.417969,7.400512,stones
2024-03-20 09:59:38.000,-0.006836,-0.16626,-0.98584,3.753662,1.678467,5.569458,stones
2024-03-20 09:59:38.010,0.056641,-0.15332,-1.010498,6.103515,0.259399,6.881713,stones
2024-03-20 09:59:38.020,-0.074951,-0.080811,-1.024658,6.835937,0.534058,6.179809,stones
2024-03-20 09:59:38.029,-0.029785,-0.047363,-0.980957,4.257202,0.259399,4.165649,stones
2024-03-20 09:59:38.040,0.030762,-0.131104,-1.058105,3.631592,-0.244141,4.776001,stones
2024-03-20 09:59:38.049,-0.02832,-0.161377,-0.955078,5.020141,-0.274658,7.461547,stones
2024-03-20 09:59:38.060,-0.170654,-0.022461,-0.895752,4.089355,0.274658,7.003784,stones
2024-03-20 09:59:38.069,-0.015869,-0.130859,-0.911621,1.922607,-0.717163,4.638672,stones
2024-03-20 09:59:38.080,0.076416,-0.110107,-1.046631,3.417969,-0.961304,5.706787,stones
2024-03-20 09:59:38.090,-0.129883,-0.138184,-1.059814,6.500244,-1.312256,6.027221,stones
2024-03-20 09:59:38.099,-0.087158,-0.070801,-1.018311,5.264282,-2.716064,3.356933,stones
2024-03-20 09:59:38.110,0.031494,-0.128418,-1.080078,2.700805,-3.829956,1.312256,stones
2024-03-20 09:59:38.119,-0.020996,-0.125244,-1.086426,4.989624,-4.79126,3.479004,stones
2024-03-20 09:59:38.130,-0.131104,-0.077637,-1.009521,4.898071,-5.172729,4.241943,stones
2024-03-20 09:59:38.139,-0.010742,-0.095947,-0.971191,2.471924,-5.340576,2.761841,stones
2024-03-20 09:59:38.150,0.066406,-0.078125,-0.950684,3.40271,-5.004883,2.685547,stones
2024-03-20 09:59:38.159,-0.041504,-0.090576,-0.9729,3.829956,-4.486084,3.326416,stones
2024-03-20 09:59:38.169,-0.08667,-0.129395,-1.045654,4.669189,-5.889892,2.410889,stones
2024-03-20 09:59:38.180,-0.00708,-0.093262,-1.036865,4.745483,-6.637573,1.556396,stones
2024-03-20 09:59:38.189,0.010986,0.005127,-0.961914,2.883911,-5.722045,0.854492,stones
2024-03-20 09:59:38.200,0.056396,-0.0979,-1.075195,1.190186,-4.547119,0.564575,stones
2024-03-20 09:59:38.209,-0.012451,-0.11084,-1.135986,3.341675,-3.90625,2.532959,stones
2024-03-20 09:59:38.220,-0.209229,-0.069336,-1.134033,3.067016,-4.776001,2.838135,stones
2024-03-20 09:59:38.229,-0.063721,-0.008545,-0.995605,-1.419067,-6.027221,1.00708,stones
2024-03-20 09:59:38.240,-0.022461,0.074707,-1.014404,-6.057739,-5.050659,0.045776,stones
2024-03-20 09:59:38.250,0.05835,0.076904,-0.907227,-5.065917,-4.898071,1.617432,stones
2024-03-20 09:59:38.259,-0.092285,-0.092529,-0.87915,-6.439209,-2.700805,3.189087,stones
2024-03-20 09:59:38.270,-0.178223,-0.125977,-1.007568,-3.005981,-3.02124,1.754761,stones
2024-03-20 09:59:38.279,0.002686,-0.031982,-1.036133,-1.281738,-4.730225,1.190186,stones
2024-03-20 09:59:38.290,-0.147461,-0.038818,-0.965332,-2.197266,-4.928589,1.037598,stones
2024-03-20 09:59:38.299,-0.10791,-0.024902,-1.0354,-1.983642,-5.310058,1.235962,stones
2024-03-20 09:59:38.310,0.074463,0.020508,-0.959473,-1.770019,-5.996704,1.815796,stones
2024-03-20 09:59:38.319,-0.102539,-0.033691,-0.804443,-1.876831,-4.974365,1.617432,stones
2024-03-20 09:59:38.330,-0.054932,-0.062012,-0.851074,1.403808,-4.776001,0.62561,stones
2024-03-20 09:59:38.340,0.021973,-0.086914,-1.028076,2.746582,-5.233764,1.205444,stones
2024-03-20 09:59:38.349,-0.235352,-0.026367,-1.088867,4.79126,-6.240844,0.62561,stones
2024-03-20 09:59:38.360,-0.05957,0.133057,-1.056396,2.578735,-8.651733,-1.281738,stones
2024-03-20 09:59:38.369,0.133789,0.107178,-1.029297,-0.38147,-7.965087,-1.235962,stones
2024-03-20 09:59:38.380,0.031738,0.032227,-0.984863,-1.220703,-5.523681,2.63977,stones
2024-03-20 09:59:38.389,-0.119141,-0.087891,-1.031982,-0.244141,-4.898071,3.463745,stones
2024-03-20 09:59:38.400,-0.008057,-0.090088,-1.01001,1.647949,-6.622314,1.449585,stones
2024-03-20 09:59:38.409,-0.094482,0.015869,-1.056152,2.349854,-7.797241,-0.747681,stones
2024-03-20 09:59:38.419,0.134033,-0.056885,-0.98584,3.036499,-8.636475,-0.701904,stones
2024-03-20 09:59:38.430,-0.072021,-0.135742,-0.938965,2.853393,-6.622314,1.098633,stones
2024-03-20 09:59:38.439,0.084473,-0.203125,-0.964355,6.134033,-6.652832,-0.213623,stones
2024-03-20 09:59:38.450,0.012939,-0.156006,-0.966309,8.743286,-6.805419,1.296997,stones
2024-03-20 09:59:38.459,-0.162109,0.150146,-0.936035,7.247924,-7.537841,2.929687,stones
2024-03-20 09:59:38.470,0.025391,-0.090088,-0.911377,3.097534,-6.744384,0.564575,stones
2024-03-20 09:59:38.479,-0.040771,-0.12915,-1.013428,1.281738,-5.41687,-1.403808,stones
2024-03-20 09:59:38.490,-0.062012,-0.087402,-1.086426,5.53894,-6.530761,-0.747681,stones
2024-03-20 09:59:38.500,-0.069824,-0.055176,-1.047607,4.02832,-7.186889,-1.708984,stones
2024-03-20 09:59:38.509,-0.106445,-0.108398,-1.203369,0.030518,-5.187988,-3.417969,stones
2024-03-20 09:59:38.520,-0.021729,-0.100586,-1.171875,1.266479,-4.196167,-4.348755,stones
2024-03-20 09:59:38.529,-0.029297,-0.061768,-1.105713,-3.601074,-1.998901,-4.440308,stones
2024-03-20 09:59:38.540,-0.0979,-0.263916,-1.054688,-5.508422,0.564575,-4.058838,stones
2024-03-20 09:59:38.549,-0.116455,-0.294434,-0.989502,-3.005981,1.205444,-1.037598,stones
2024-03-20 09:59:38.560,-0.380615,-0.125732,-1.011963,0.061035,1.174927,-1.113892,stones
2024-03-20 09:59:38.569,-0.165771,-0.199707,-0.977783,0.518799,-1.800537,-3.982544,stones
2024-03-20 09:59:38.580,-0.055176,-0.213623,-1.024902,1.586914,-2.685547,-4.241943,stones
2024-03-20 09:59:38.590,-0.190186,-0.116943,-1.064697,4.058838,-1.480102,-2.304077,stones
2024-03-20 09:59:38.599,-0.209961,-0.100342,-1.094971,1.739502,-1.907349,-1.098633,stones
2024-03-20 09:59:38.610,-0.213379,-0.012207,-1.042969,0.488281,-2.456665,0.228882,stones
2024-03-20 09:59:38.619,-0.169922,-0.007568,-0.994141,-0.50354,-2.777099,1.419067,stones
2024-03-20 09:59:38.630,-0.070068,0.005615,-0.986816,-2.426147,-2.914428,2.609253,stones
2024-03-20 09:59:38.639,-0.138428,0.003662,-0.970215,-3.372192,-2.609253,4.440308,stones
2024-03-20 09:59:38.650,-0.142822,0.007324,-0.957031,-2.868652,-2.410889,5.477905,stones
2024-03-20 09:59:38.659,-0.042236,-0.015381,-1.070068,-4.272461,-1.89209,5.355834,stones
2024-03-20 09:59:38.669,-0.027344,-0.01001,-1.056885,-5.401611,-0.701904,4.928589,stones
2024-03-20 09:59:38.680,-0.095459,-0.004883,-1.061768,-6.378173,0.564575,5.554199,stones
2024-03-20 09:59:38.689,-0.115723,0.022461,-0.997314,-8.377075,1.235962,6.454467,stones
2024-03-20 09:59:38.700,-0.16748,0.031494,-1.008301,-10.498046,1.602173,6.805419,stones
2024-03-20 09:59:38.709,-0.185303,0.018555,-1.017334,-9.628296,1.708984,5.691528,stones
2024-03-20 09:59:38.720,-0.161133,-0.056152,-1.040771,-10.345458,1.205444,5.264282,stones
2024-03-20 09:59:38.729,-0.125488,-0.050049,-1.043457,-9.368896,0.930786,5.737304,stones
2024-03-20 09:59:38.740,-0.186523,-0.116455,-1.028076,-6.744384,1.770019,5.722045,stones
2024-03-20 09:59:38.750,-0.068848,-0.093018,-0.97583,-4.91333,2.029419,4.730225,stones
2024-03-20 09:59:38.759,-0.070557,-0.048828,-0.826172,-2.685547,3.02124,4.272461,stones
2024-03-20 09:59:38.770,-0.068604,-0.019531,-0.887451,-1.464844,3.692627,5.386352,stones
2024-03-20 09:59:38.779,-0.135742,-0.031494,-0.930176,-0.930786,4.882813,5.310058,stones
2024-03-20 09:59:38.790,-0.125732,-0.010986,-0.937256,-0.396728,5.340576,3.875732,stones
2024-03-20 09:59:38.799,-0.086914,-0.023926,-0.944824,-0.045776,4.898071,3.555298,stones
2024-03-20 09:59:38.810,-0.04834,-0.01123,-0.952637,0.305176,5.432128,3.936767,stones
2024-03-20 09:59:38.819,-0.137695,0.007813,-1.024902,0.671387,6.225585,3.311157,stones
2024-03-20 09:59:38.830,-0.063232,-0.003906,-0.980225,0.961304,6.011962,3.509521,stones
2024-03-20 09:59:38.840,-0.10791,-0.034668,-0.973633,0.823975,6.500244,3.662109,stones
2024-03-20 09:59:38.849,-0.168457,-0.069336,-1.01001,1.220703,5.53894,2.197266,stones
2024-03-20 09:59:38.860,0.004395,-0.006104,-1.00293,1.541138,4.013062,2.5177,stones
2024-03-20 09:59:38.869,-0.114258,-0.045654,-0.950928,1.861572,4.821777,3.585815,stones
2024-03-20 09:59:38.880,-0.135254,-0.072754,-0.967773,1.63269,4.135132,2.182007,stones
2024-03-20 09:59:38.889,0.049072,-0.043213,-0.988281,1.922607,2.624511,1.770019,stones
2024-03-20 09:59:38.900,-0.020996,-0.02002,-0.960205,1.449585,3.005981,2.151489,stones
2024-03-20 09:59:38.909,-0.070313,-0.101563,-1.007813,0.854492,3.173828,1.907349,stones
2024-03-20 09:59:38.919,0.007324,-0.092285,-1.008057,1.556396,3.082275,2.456665,stones
2024-03-20 09:59:38.929,-0.096436,-0.13501,-0.997559,2.685547,3.204345,2.029419,stones
2024-03-20 09:59:38.938,-0.047119,-0.019531,-0.954346,3.40271,1.998901,1.647949,stones
2024-03-20 09:59:38.948,-0.047852,-0.063721,-0.997803,2.471924,1.098633,0.640869,stones
2024-03-20 09:59:38.958,-0.040527,-0.099121,-1.01001,2.471924,0.061035,-0.488281,stones
2024-03-20 09:59:38.968,0.025635,-0.090332,-0.946777,3.036499,-0.213623,-0.488281,stones
