Timestamp,x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
2024-03-20 10:13:36.819,-0.051025,0.01001,-1.022705,-3.128052,-2.151489,-4.135132,asphalt
2024-03-20 10:13:36.830,0.131348,0.002197,-1.142578,-0.198364,-2.380371,-4.806519,asphalt
2024-03-20 10:13:36.840,0.072266,0.002441,-1.047852,-2.044678,-0.88501,-5.218505,asphalt
2024-03-20 10:13:36.849,-0.033203,0.112549,-0.95874,-4.989624,-1.693725,-3.570556,asphalt
2024-03-20 10:13:36.860,0.197266,-0.03418,-1.064941,-2.532959,-1.235962,-4.119873,asphalt
2024-03-20 10:13:36.869,0.018311,-0.02002,-1.121094,-5.828857,0.534058,-3.845215,asphalt
2024-03-20 10:13:36.880,-0.212158,0.087646,-0.836426,-7.415771,-2.502441,-2.868652,asphalt
2024-03-20 10:13:36.889,0.111572,-0.085205,-1.061523,-3.494262,-5.599975,-3.341675,asphalt
2024-03-20 10:13:36.900,0.046631,0.032227,-1.133301,-4.02832,-4.806519,-5.53894,asphalt
2024-03-20 10:13:36.909,0.044678,-0.080078,-0.977539,-5.889892,-5.523681,-5.828857,asphalt
2024-03-20 10:13:36.919,0.074463,-0.123047,-0.990967,-3.326416,-5.737304,-7.034301,asphalt
2024-03-20 10:13:36.930,0.12915,-0.132813,-0.949951,-1.068115,-3.967285,-7.003784,asphalt
2024-03-20 10:13:36.939,-0.000488,0.132568,-0.953613,-0.38147,-1.617432,-1.922607,asphalt
2024-03-20 10:13:36.950,-0.049805,0.036621,-0.901123,-3.555298,0.427246,-2.655029,asphalt
2024-03-20 10:13:36.959,-0.023438,-0.064941,-0.821533,-2.105713,-0.50354,-5.981445,asphalt
2024-03-20 10:13:36.970,-0.061279,-0.047363,-0.951172,0.961304,-0.732422,-8.81958,asphalt
2024-03-20 10:13:36.979,0.101318,-0.19458,-1.084717,2.914428,2.868652,-8.544922,asphalt
2024-03-20 10:13:36.990,-0.006104,0.141846,-1.037842,2.990722,7.797241,-7.858276,asphalt
2024-03-20 10:13:37.000,-0.23877,-0.134521,-0.925293,-2.319336,7.919311,-8.605957,asphalt
2024-03-20 10:13:37.010,-0.091064,-0.035156,-0.757813,2.593994,4.653931,-10.81848,asphalt
2024-03-20 10:13:37.020,0.071533,-0.026611,-0.971191,7.919311,2.731323,-11.413573,asphalt
2024-03-20 10:13:37.029,0.219971,-0.042969,-1.121826,6.42395,7.614135,-10.726928,asphalt
2024-03-20 10:13:37.040,-0.052979,-0.037354,-1.166504,1.876831,9.94873,-6.591796,asphalt
2024-03-20 10:13:37.049,-0.194824,0.047363,-1.112061,0.839233,8.041382,-4.440308,asphalt
2024-03-20 10:13:37.060,-0.130615,-0.132568,-1.161865,0.030518,2.349854,-4.989624,asphalt
2024-03-20 10:13:37.069,0.062012,-0.031494,-0.98584,2.883911,-0.656128,-4.821777,asphalt
2024-03-20 10:13:37.080,0.205566,-0.053467,-1.020752,0.274658,0.62561,-5.111694,asphalt
2024-03-20 10:13:37.090,0.008789,-0.124512,-0.914551,0.335693,2.334595,-3.479004,asphalt
2024-03-20 10:13:37.099,-0.171387,0.05127,-0.976807,-0.137329,1.235962,-0.686645,asphalt
2024-03-20 10:13:37.110,-0.047607,-0.012695,-1.086426,-0.701904,-0.62561,-2.502441,asphalt
2024-03-20 10:13:37.119,0.02124,-0.162598,-1.178467,1.785278,-0.579834,-2.532959,asphalt
2024-03-20 10:13:37.130,0.030518,-0.054443,-0.855957,1.235962,0.976562,0.259399,asphalt
2024-03-20 10:13:37.139,-0.079834,0.110352,-0.81543,0.427246,0.076294,0.900268,asphalt
2024-03-20 10:13:37.150,0.128662,-0.066162,-1.170654,3.295898,-0.38147,0.518799,asphalt
2024-03-20 10:13:37.159,0.052734,0.124756,-0.9729,3.051758,1.647949,-1.693725,asphalt
2024-03-20 10:13:37.169,0.146973,-0.078125,-1.185547,-0.595093,2.685547,0.991821,asphalt
2024-03-20 10:13:37.180,-0.1875,0.030762,-0.914795,0.564575,3.692627,3.40271,asphalt
2024-03-20 10:13:37.189,-0.164795,0.087158,-1.006348,-3.936767,0.671387,1.586914,asphalt
