Timestamp,x-accelerometer,y-accelerometer,z-accelerometer,x-gyroscope,y-gyroscope,z-gyroscope
2024-03-21 13:47:08.840,-0.110107,-0.209229,-1.010254,-7.110595,2.990722,0.38147
2024-03-21 13:47:08.850,-0.100342,-0.178223,-1.001221,-8.407593,3.082275,0.747681
2024-03-21 13:47:08.860,-0.085693,-0.14502,-0.969482,-10.238647,3.204345,0.457764
2024-03-21 13:47:08.869,-0.025635,-0.120117,-0.893555,-12.451171,2.700805,-0.823975
2024-03-21 13:47:08.880,0.045654,-0.129395,-0.849609,-14.343261,2.929687,-2.197266
2024-03-21 13:47:08.890,0.033203,-0.150635,-0.86084,-15.945434,4.180908,-2.792358
2024-03-21 13:47:08.899,-0.027588,-0.175293,-0.922607,-18.066406,5.294799,-3.02124
2024-03-21 13:47:08.909,-0.078857,-0.205566,-1.038574,-19.989014,5.264282,-3.02124
2024-03-21 13:47:08.920,-0.111572,-0.22583,-1.127197,-20.172117,3.936767,-3.234863
2024-03-21 13:47:08.930,-0.084229,-0.624756,-1.060059,-18.112183,1.968384,-3.829956
2024-03-21 13:47:08.940,-0.081055,-0.717529,-0.992432,-8.728027,1.51062,0.137329
2024-03-21 13:47:08.949,-0.108154,-0.455322,-1.069824,-1.907349,0.259399,3.005981
2024-03-21 13:47:08.960,-0.10083,-0.581055,-0.966309,1.846313,-1.358032,4.959106
2024-03-21 13:47:08.970,-0.025391,-0.516113,-0.840576,5.096435,-2.502441,5.798339
2024-03-21 13:47:08.979,0.051758,-0.354492,-0.792236,4.302979,-3.90625,5.66101
2024-03-21 13:47:08.989,0.066162,-0.282227,-0.754395,4.486084,-4.623413,5.355834
2024-03-21 13:47:09.000,0.124512,-0.284668,-0.715576,5.599975,-3.189087,3.555298
2024-03-21 13:47:09.010,0.116943,-0.316406,-0.739014,4.196167,-2.059937,1.251221
2024-03-21 13:47:09.020,0.110352,-0.313721,-0.770996,3.52478,-0.915527,-0.62561
2024-03-21 13:47:09.030,0.119141,-0.321045,-0.799316,3.265381,1.525879,-2.548218
2024-03-21 13:47:09.039,0.054199,-0.34668,-0.827148,2.243042,4.150391,-4.089355
2024-03-21 13:47:09.050,-0.000732,-0.362549,-0.855957,1.541138,5.966186,-4.898071
2024-03-21 13:47:09.060,-0.062988,-0.438232,-0.948242,1.083374,7.67517,-5.325317
2024-03-21 13:47:09.069,-0.142578,-0.598145,-1.164795,2.700805,8.300781,-5.615234
2024-03-21 13:47:09.079,-0.111572,-0.724609,-1.348145,6.240844,7.354736,-7.003784
2024-03-21 13:47:09.090,0.016602,-0.664551,-1.30542,9.597778,6.820678,-8.804321
2024-03-21 13:47:09.100,0.088135,-0.554443,-1.084229,10.162353,7.858276,-8.94165
2024-03-21 13:47:09.110,0.013916,-0.470703,-0.831543,9.857178,9.765625,-7.080078
2024-03-21 13:47:09.119,-0.060303,-0.418457,-0.651855,10.0708,10.665893,-5.889892
2024-03-21 13:47:09.130,-0.096924,-0.341064,-0.660889,10.238647,9.780884,-6.103515
2024-03-21 13:47:09.140,-0.098145,-0.249268,-0.76709,9.32312,7.827758,-6.942749
2024-03-21 13:47:09.149,-0.04126,-0.213623,-0.910645,7.019042,4.79126,-8.132935
2024-03-21 13:47:09.159,0.064453,-0.172607,-1.006592,4.501343,2.365112,-8.728027
2024-03-21 13:47:09.170,0.068115,-0.19043,-1.031738,1.281738,1.556396,-7.965087
2024-03-21 13:47:09.180,0.051514,-0.701416,-0.990967,-0.106812,2.029419,-4.837036
2024-03-21 13:47:09.190,-0.062012,-0.486328,-1.200684,5.523681,5.386352,4.989624
2024-03-21 13:47:09.199,-0.116943,-0.208496,-1.604492,-3.585815,5.126953,4.379272
2024-03-21 13:47:09.210,0.176758,-0.440186,-1.450195,-8.148193,2.883911,-0.442505
2024-03-21 13:47:09.220,-0.068115,-0.629883,-0.987793,-6.027221,3.799438,1.51062
2024-03-21 13:47:09.229,-0.275635,-0.340332,-0.975342,-3.601074,3.250122,2.578735
2024-03-21 13:47:09.239,-0.066406,-0.323975,-0.848633,-2.883911,0.12207,-0.427246
2024-03-21 13:47:09.250,0.004395,-0.393799,-0.623779,-2.502441,-0.213623,-0.152588
2024-03-21 13:47:09.260,-0.026855,-0.418213,-0.644775,-0.808716,1.190186,1.38855
2024-03-21 13:47:09.270,-0.117676,-0.365234,-0.713623,1.00708,1.846313,2.990722
2024-03-21 13:47:09.280,-0.043701,-0.294434,-0.808838,0.106812,1.541138,2.593994
2024-03-21 13:47:09.289,0.11377,-0.475586,-0.832275,5.096435,1.831055,2.868652
2024-03-21 13:47:09.300,-0.160156,-0.429199,-0.903809,7.781982,2.761841,5.584716
2024-03-21 13:47:09.310,-0.17334,-0.423828,-1.057617,7.232666,1.815796,6.393432
2024-03-21 13:47:09.319,-0.022461,-0.353516,-1.093262,7.415771,-0.045776,6.04248
2024-03-21 13:47:09.329,0.010254,-0.330566,-1.023682,7.858276,-1.052856,5.142211
2024-03-21 13:47:09.340,0.009521,-0.351807,-0.912598,8.468628,-1.556396,5.447387
2024-03-21 13:47:09.350,-0.025391,-0.385742,-0.790283,9.338379,-1.190186,6.790161
2024-03-21 13:47:09.360,-0.037598,-0.392822,-0.769775,10.910033,-0.518799,8.132935
2024-03-21 13:47:09.369,-0.047363,-0.383545,-0.858887,10.726928,0.106812,8.43811
2024-03-21 13:47:09.380,0.027588,-0.302979,-0.956543,10.31494,0.12207,8.178711
2024-03-21 13:47:09.390,-0.006104,-0.24292,-1.012695,8.850098,0.701904,7.293701
2024-03-21 13:47:09.399,0.008789,-0.232666,-1.042725,7.125854,0.686645,5.981445
2024-03-21 13:47:09.409,0.043213,-0.282227,-1.055664,5.645751,0.976562,5.432128
2024-03-21 13:47:09.420,0.087158,-0.307617,-1.078857,4.058838,2.868652,4.745483
2024-03-21 13:47:09.430,0.095459,-0.322021,-1.143311,1.205444,4.806519,3.311157
2024-03-21 13:47:09.440,0.098633,-0.281006,-1.169922,-1.541138,6.698608,1.342773
2024-03-21 13:47:09.449,-0.041016,-0.309326,-1.134521,-4.119873,8.636475,0.106812
2024-03-21 13:47:09.460,-0.275635,-0.250244,-1.097168,-6.484985,8.041382,0.717163
2024-03-21 13:47:09.470,-0.334229,-0.267822,-1.012695,-9.262085,4.730225,1.846313
2024-03-21 13:47:09.479,-0.255371,-0.224365,-0.959961,-11.19995,1.373291,4.02832
2024-03-21 13:47:09.489,-0.124756,-0.151367,-0.938232,-13.870238,-1.617432,6.011962
2024-03-21 13:47:09.500,-0.017822,-0.147705,-0.872559,-17.059326,-3.845215,6.881713
2024-03-21 13:47:09.510,-0.000977,-0.155762,-0.837891,-19.393921,-5.310058,7.354736
2024-03-21 13:47:09.520,0.017822,-0.177734,-0.803711,-20.507811,-6.988525,7.064819
2024-03-21 13:47:09.529,0.061523,-0.195313,-0.830811,-21.804808,-8.31604,7.095336
2024-03-21 13:47:09.539,0.102783,-0.221436,-0.894043,-23.254393,-8.895874,7.141113
2024-03-21 13:47:09.550,0.167725,-0.302246,-0.913086,-23.941038,-8.972168,6.484985
2024-03-21 13:47:09.559,0.104004,-0.508301,-0.929199,-23.437498,-8.651733,5.554199
2024-03-21 13:47:09.569,0.100098,-0.832031,-0.937988,-19.012451,-8.331299,6.439209
2024-03-21 13:47:09.579,-0.040527,-0.659668,-1.133545,-11.566161,-7.385253,6.866455
2024-03-21 13:47:09.590,0.141357,-0.53418,-1.193848,-6.347656,-6.713867,6.118774
2024-03-21 13:47:09.600,0.045654,-0.373047,-1.04126,-3.280639,-2.609253,6.988525
2024-03-21 13:47:09.610,0.075439,-0.438965,-0.891846,-2.593994,-0.930786,5.310058
2024-03-21 13:47:09.619,0.064209,-0.332764,-0.747559,-0.900268,0.671387,5.020141
2024-03-21 13:47:09.630,0.024658,-0.405029,-0.700439,-2.258301,3.356933,2.044678
2024-03-21 13:47:09.640,0.053711,-0.307617,-0.706299,-2.487183,4.623413,-0.823975
2024-03-21 13:47:09.649,0.018555,-0.296387,-0.704834,-3.372192,5.676269,-3.372192
2024-03-21 13:47:09.659,0.011963,-0.318604,-0.730713,-2.807617,6.790161,-4.135132
2024-03-21 13:47:09.670,-0.12915,-0.404297,-0.774658,-2.197266,6.988525,-4.837036
2024-03-21 13:47:09.680,-0.05835,-0.429688,-0.898926,0.564575,5.935668,-7.034301
2024-03-21 13:47:09.690,0.052002,-0.367432,-1.04834,2.502441,4.852295,-7.583618
2024-03-21 13:47:09.699,-0.098389,-0.375488,-1.092773,3.52478,4.623413,-8.163452
2024-03-21 13:47:09.710,0.041748,-0.359863,-1.111816,3.173828,3.494262,-8.422852
2024-03-21 13:47:09.720,0.115234,-0.42041,-1.036377,2.63977,4.058838,-5.783081
2024-03-21 13:47:09.729,0.046143,-0.470703,-0.980713,4.501343,5.996704,-3.753662
2024-03-21 13:47:09.739,-0.063721,-0.56958,-0.938965,7.67517,6.103515,-1.922607
2024-03-21 13:47:09.750,-0.187256,-0.46582,-0.927246,11.230468,4.547119,0.778198
2024-03-21 13:47:09.760,-0.163086,-0.370361,-1.009766,8.712769,1.449585,0.762939
2024-03-21 13:47:09.770,-0.052979,-0.389893,-1.029053,9.338379,-2.777099,0.015259
2024-03-21 13:47:09.780,-0.005371,-0.439697,-0.977783,9.20105,-5.798339,0.457764
2024-03-21 13:47:09.789,0.003174,-0.358643,-1.096924,7.247924,-7.263183,2.700805
2024-03-21 13:47:09.800,-0.063477,-0.316406,-1.151855,4.745483,-9.475708,3.890991
2024-03-21 13:47:09.810,-0.03418,-0.250488,-1.156006,1.235962,-12.329101,3.051758
2024-03-21 13:47:09.819,0.025879,-0.277832,-1.106689,-2.853393,-14.98413,1.525879
2024-03-21 13:47:09.829,0.049805,-0.227539,-0.98584,-5.15747,-16.372681,1.037598
2024-03-21 13:47:09.840,0.092041,-0.260498,-0.861328,-6.149292,-16.403198,-0.38147
2024-03-21 13:47:09.850,0.141113,-0.327148,-0.848389,-6.011962,-14.923095,-2.182007
2024-03-21 13:47:09.860,0.170166,-0.407471,-0.862549,-3.570556,-11.230468,-3.067016
2024-03-21 13:47:09.869,0.249268,-0.401611,-0.893555,0.091553,-5.752563,-2.685547
2024-03-21 13:47:09.880,0.068848,-0.298828,-0.880615,0.198364,0.473022,0.061035
2024-03-21 13:47:09.890,-0.125244,-0.265625,-0.858887,-0.427246,3.631592,2.365112
2024-03-21 13:47:09.899,-0.119873,-0.213867,-0.769775,-1.663208,4.516602,1.831055
2024-03-21 13:47:09.909,-0.035156,-0.240723,-0.746338,-2.227783,4.364014,-0.442505
2024-03-21 13:47:09.920,-0.034912,-0.252686,-0.816406,-1.098633,4.425049,-3.723144
2024-03-21 13:47:09.930,-0.031494,-0.243652,-0.994141,-0.137329,3.784179,-7.43103
2024-03-21 13:47:09.940,-0.042725,-0.275635,-1.172119,0.152588,2.731323,-10.665893
2024-03-21 13:47:09.949,-0.03418,-0.276855,-1.207031,-0.442505,1.739502,-12.5885
2024-03-21 13:47:09.960,-0.080566,-0.322754,-1.211914,-0.930786,1.38855,-12.695312
2024-03-21 13:47:09.970,-0.082764,-0.412598,-1.164063,-0.274658,1.419067,-11.978148
2024-03-21 13:47:09.979,-0.081543,-0.457275,-1.134521,1.373291,1.617432,-10.055541
2024-03-21 13:47:09.989,-0.0979,-0.416748,-1.168213,2.441406,2.090454,-6.881713
2024-03-21 13:47:10.000,-0.158447,-0.369873,-1.162354,2.044678,2.27356,-3.036499
2024-03-21 13:47:10.010,-0.235107,-0.35498,-1.09668,1.022339,0.961304,0.411987
2024-03-21 13:47:10.020,-0.219238,-0.357422,-1.029785,-0.595093,-1.602173,3.097534
2024-03-21 13:47:10.030,-0.166504,-0.333008,-0.972168,-2.27356,-4.669189,4.837036
2024-03-21 13:47:10.039,-0.091553,-0.281738,-0.920898,-3.921509,-7.598876,5.172729
2024-03-21 13:47:10.050,-0.014648,-0.233887,-0.845459,-5.767822,-9.963989,4.577637
2024-03-21 13:47:10.060,0.021973,-0.197021,-0.786377,-7.781982,-11.520385,3.204345
2024-03-21 13:47:10.069,0.061279,-0.181885,-0.735107,-9.262085,-12.557982,1.327515
2024-03-21 13:47:10.079,0.075928,-0.185303,-0.731689,-10.589599,-12.725829,-0.244141
2024-03-21 13:47:10.090,0.104248,-0.215576,-0.75708,-11.96289,-11.383056,-1.327515
2024-03-21 13:47:10.100,0.123535,-0.272461,-0.794678,-12.420653,-8.19397,-1.708984
2024-03-21 13:47:10.110,0.106689,-0.386963,-0.847656,-11.657714,-3.768921,-1.220703
2024-03-21 13:47:10.119,0.099854,-0.445557,-0.905273,-8.895874,1.251221,-0.88501
2024-03-21 13:47:10.130,0.07251,-0.404541,-0.990479,-6.301879,6.454467,-0.762939
2024-03-21 13:47:10.140,-0.040039,-0.313965,-1.080078,-5.676269,9.536743,-1.403808
2024-03-21 13:47:10.149,-0.092041,-0.296387,-1.057129,-6.16455,10.269164,-3.723144
2024-03-21 13:47:10.159,-0.103027,-0.352783,-0.949219,-5.996704,9.780884,-5.722045
2024-03-21 13:47:10.170,-0.137695,-0.458252,-0.863281,-3.250122,9.048462,-5.752563
2024-03-21 13:47:10.180,-0.189453,-0.359863,-0.849609,-2.13623,8.377075,-4.486084
2024-03-21 13:47:10.190,-0.089844,-0.268555,-0.924072,-4.135132,7.003784,-4.882813
2024-03-21 13:47:10.200,0.038086,-0.287109,-0.913086,-4.91333,5.218505,-5.279541
2024-03-21 13:47:10.210,0.00708,-0.283203,-0.95459,-4.974365,4.333496,-4.165649
2024-03-21 13:47:10.220,-0.044922,-0.313965,-1.039307,-4.562378,2.441406,-3.128052
2024-03-21 13:47:10.230,-0.035645,-0.385742,-1.108643,-3.372192,0.061035,-2.63977
2024-03-21 13:47:10.239,-0.003906,-0.41333,-1.179443,-2.914428,-1.602173,-1.89209
2024-03-21 13:47:10.250,0.008789,-0.388184,-1.239258,-2.655029,-3.128052,-0.701904
2024-03-21 13:47:10.260,0.002197,-0.41333,-1.168213,-3.265381,-4.623413,0.671387
2024-03-21 13:47:10.270,-0.019775,-0.394043,-1.06543,-3.723144,-5.584716,2.059937
2024-03-21 13:47:10.280,0.020264,-0.357422,-0.964844,-3.997802,-6.210327,3.189087
2024-03-21 13:47:10.289,0.030273,-0.348877,-0.88501,-3.768921,-6.149292,4.455566
2024-03-21 13:47:10.300,-0.012695,-0.350342,-0.849609,-3.005981,-5.783081,5.706787
2024-03-21 13:47:10.310,-0.040283,-0.34082,-0.859619,-2.700805,-5.554199,6.195068
2024-03-21 13:47:10.319,-0.020996,-0.331299,-0.857422,-2.105713,-5.92041,5.828857
2024-03-21 13:47:10.329,0.009766,-0.328369,-0.845703,-1.190186,-5.554199,4.974365
2024-03-21 13:47:10.340,-0.019043,-0.3125,-0.848633,-0.488281,-4.486084,4.577637
2024-03-21 13:47:10.350,-0.077637,-0.296875,-0.834473,-0.335693,-3.890991,4.623413
2024-03-21 13:47:10.360,-0.099854,-0.282959,-0.849121,-0.946045,-3.90625,4.425049
2024-03-21 13:47:10.369,-0.086914,-0.288818,-0.877441,-1.724243,-4.592896,3.829956
2024-03-21 13:47:10.380,-0.037354,-0.275635,-0.890625,-2.319336,-5.096435,3.005981
2024-03-21 13:47:10.390,-0.029785,-0.279785,-0.896973,-3.067016,-5.310058,2.349854
2024-03-21 13:47:10.399,-0.013916,-0.309814,-0.905762,-3.616333,-5.523681,1.724243
2024-03-21 13:47:10.409,0.008545,-0.327148,-0.926514,-3.311157,-5.294799,1.052856
2024-03-21 13:47:10.420,0.049805,-0.326416,-0.96875,-2.304077,-4.486084,0.335693
2024-03-21 13:47:10.430,0.05957,-0.328369,-0.993652,-0.671387,-2.89917,0.350952
2024-03-21 13:47:10.440,-0.016357,-0.324951,-0.976074,0.930786,-1.434326,0.88501
2024-03-21 13:47:10.449,-0.09082,-0.296631,-0.937256,1.89209,-1.220703,1.586914
2024-03-21 13:47:10.460,-0.12207,-0.263916,-0.909668,1.617432,-1.907349,2.105713
2024-03-21 13:47:10.470,-0.077148,-0.281982,-0.874512,1.174927,-3.234863,1.876831
2024-03-21 13:47:10.479,-0.003906,-0.3125,-0.876709,1.754761,-4.40979,0.869751
2024-03-21 13:47:10.489,0.051758,-0.361084,-0.935547,3.250122,-4.714966,-0.610352
2024-03-21 13:47:10.500,0.080322,-0.433105,-0.995361,6.362915,-4.013062,-2.365112
2024-03-21 13:47:10.510,0.110107,-0.454834,-1.016357,10.604857,-2.39563,-3.738403
2024-03-21 13:47:10.520,0.078857,-0.455322,-1.010986,13.580321,0.061035,-3.448486
2024-03-21 13:47:10.530,-0.055664,-0.421143,-1.005615,14.739989,1.953125,-2.822876
2024-03-21 13:47:10.539,-0.13501,-0.403076,-0.94873,15.594481,3.005981,-2.548218
2024-03-21 13:47:10.550,-0.14917,-0.395508,-0.932617,16.12854,3.280639,-2.5177
2024-03-21 13:47:10.560,-0.086182,-0.397217,-0.938477,16.555786,2.822876,-2.777099
2024-03-21 13:47:10.569,-0.01001,-0.388184,-0.980469,16.159058,3.387451,-3.631592
2024-03-21 13:47:10.579,-0.002441,-0.360352,-1.042236,13.97705,4.623413,-3.616333
2024-03-21 13:47:10.590,-0.015137,-0.343018,-1.074463,12.054442,6.04248,-3.372192
2024-03-21 13:47:10.600,-0.009277,-0.353027,-1.069092,9.82666,7.125854,-3.707886
2024-03-21 13:47:10.610,-0.03125,-0.327881,-1.065918,8.270264,7.308959,-4.257202
2024-03-21 13:47:10.619,-0.05957,-0.395996,-1.068848,7.507324,6.637573,-5.889892
2024-03-21 13:47:10.630,-0.078369,-0.796631,-0.969971,8.682251,6.16455,-5.874633
2024-03-21 13:47:10.640,-0.201416,-0.54834,-1.009766,12.634276,6.576538,-2.761841
2024-03-21 13:47:10.649,-0.0896,-0.507813,-1.071289,13.275146,4.653931,-4.40979
2024-03-21 13:47:10.659,0.012207,-0.499023,-0.920166,13.59558,3.234863,-4.79126
2024-03-21 13:47:10.670,-0.060059,-0.333496,-0.874023,12.878417,3.707886,-4.318237
2024-03-21 13:47:10.680,0.000244,-0.281738,-0.878174,10.757445,3.433227,-4.882813
2024-03-21 13:47:10.690,0.072998,-0.275635,-0.789795,10.910033,3.768921,-4.257202
2024-03-21 13:47:10.699,-0.056152,-0.272461,-0.788086,9.307861,5.111694,-3.40271
2024-03-21 13:47:10.710,-0.068848,-0.286133,-0.843018,7.583618,5.096435,-3.204345
2024-03-21 13:47:10.720,-0.032959,-0.270996,-0.852051,6.759643,4.898071,-2.716064
2024-03-21 13:47:10.729,-0.023682,-0.262451,-0.895264,5.599975,4.91333,-2.593994
2024-03-21 13:47:10.739,0.007813,-0.256348,-0.949951,4.165649,4.91333,-2.990722
2024-03-21 13:47:10.750,0.060303,-0.306152,-0.979736,2.990722,5.53894,-3.356933
2024-03-21 13:47:10.760,0.026855,-0.387939,-0.944824,3.494262,7.064819,-2.01416
2024-03-21 13:47:10.770,-0.128662,-0.308838,-0.980957,1.831055,8.255005,-1.12915
2024-03-21 13:47:10.780,-0.070801,-0.35083,-0.991211,1.312256,7.415771,-1.586914
2024-03-21 13:47:10.789,-0.08374,-0.34082,-0.951172,1.449585,6.805419,-1.220703
2024-03-21 13:47:10.800,-0.075439,-0.332031,-0.941895,1.770019,5.996704,-1.38855
2024-03-21 13:47:10.810,-0.067627,-0.337402,-0.935791,2.227783,4.79126,-0.991821
2024-03-21 13:47:10.819,-0.083984,-0.371826,-0.89209,2.89917,3.967285,-0.091553
2024-03-21 13:47:10.829,-0.083252,-0.37085,-0.894043,4.135132,2.975464,1.312256
2024-03-21 13:47:10.840,-0.077393,-0.317139,-0.92334,5.142211,1.220703,2.5177
2024-03-21 13:47:10.850,-0.031494,-0.307861,-0.94458,5.477905,-0.595093,2.944946
2024-03-21 13:47:10.860,0.021973,-0.311035,-0.953369,5.599975,-1.815796,3.433227
2024-03-21 13:47:10.869,0.037109,-0.312256,-0.98584,5.53894,-2.410889,4.119873
2024-03-21 13:47:10.880,0.058838,-0.333496,-0.993164,5.844116,-2.883911,4.943848
2024-03-21 13:47:10.890,-0.008301,-0.325684,-0.98291,5.92041,-2.548218,6.210327
2024-03-21 13:47:10.899,-0.054443,-0.339111,-0.973877,5.645751,-2.838135,6.820678
2024-03-21 13:47:10.909,-0.033203,-0.291992,-0.967773,6.134033,-4.02832,7.156372
2024-03-21 13:47:10.920,-0.047607,-0.398438,-0.91748,6.225585,-5.462646,6.790161
2024-03-21 13:47:10.930,-0.05127,-0.367188,-0.92749,7.568359,-6.561279,7.080078
2024-03-21 13:47:10.940,0.000732,-0.35083,-0.979004,8.255005,-7.659912,6.652832
2024-03-21 13:47:10.949,0.047852,-0.36377,-1.002441,8.468628,-8.209229,6.027221
2024-03-21 13:47:10.960,0.064941,-0.370361,-1.03125,8.407593,-8.056641,5.599975
2024-03-21 13:47:10.970,0.064941,-0.368896,-1.055664,8.407593,-7.568359,5.325317
2024-03-21 13:47:10.979,0.040771,-0.357666,-1.037842,8.239746,-7.369995,5.096435
2024-03-21 13:47:10.989,0.01001,-0.342285,-0.994873,7.476806,-7.537841,4.394531
2024-03-21 13:47:11.000,-0.005127,-0.316162,-0.951172,6.896972,-8.621216,3.311157
2024-03-21 13:47:11.010,-0.015869,-0.305664,-0.890137,6.347656,-10.009766,2.304077
2024-03-21 13:47:11.020,-0.043945,-0.301514,-0.844727,5.783081,-11.291503,1.541138
2024-03-21 13:47:11.030,-0.049072,-0.285889,-0.833984,4.318237,-12.741088,0.701904
2024-03-21 13:47:11.039,-0.027832,-0.279785,-0.843506,2.761841,-14.007567,0.076294
2024-03-21 13:47:11.050,0.008301,-0.283203,-0.895996,1.434326,-14.389037,0.244141
2024-03-21 13:47:11.060,0.077148,-0.350098,-1.017334,0.320435,-13.305663,0.442505
2024-03-21 13:47:11.069,0.176025,-0.412109,-1.177734,-0.473022,-10.69641,-0.610352
2024-03-21 13:47:11.079,0.203613,-0.439941,-1.342285,-2.151489,-6.576538,-2.426147
2024-03-21 13:47:11.090,0.067383,-0.416504,-1.351074,-4.058838,-2.120972,-4.135132
2024-03-21 13:47:11.100,-0.071533,-0.368164,-1.209229,-6.317138,0.686645,-5.462646
2024-03-21 13:47:11.110,-0.144531,-0.312256,-0.998535,-7.644653,1.785278,-5.813598
2024-03-21 13:47:11.119,-0.134277,-0.268311,-0.807861,-7.781982,2.380371,-5.569458
2024-03-21 13:47:11.130,-0.085693,-0.256348,-0.719727,-7.827758,2.975464,-5.859375
2024-03-21 13:47:11.140,-0.05127,-0.263428,-0.691162,-8.19397,3.295898,-6.591796
2024-03-21 13:47:11.149,-0.022949,-0.276123,-0.715576,-8.483887,3.799438,-7.598876
