Timestamp,x-accelerometer,y-accelerometer,z-accelerometer,x-gyroscope,y-gyroscope,z-gyroscope
2024-03-20 09:35:13.220,0.004639,-0.049072,-0.908447,0.656128,0.778198,0.015259
2024-03-20 09:35:13.229,0.060303,-0.019287,-1.036133,-0.106812,1.098633,0.869751
2024-03-20 09:35:13.239,-0.075439,-0.047119,-1.033691,1.159668,1.602173,1.434326
2024-03-20 09:35:13.250,-0.022705,-0.01709,-1.072998,-0.946045,0.335693,-0.778198
2024-03-20 09:35:13.260,0.078857,-0.067627,-0.972168,-0.396728,-0.289917,-0.12207
2024-03-20 09:35:13.270,-0.049072,-0.040283,-0.910889,1.174927,1.63269,0.930786
2024-03-20 09:35:13.279,-0.037109,-0.090576,-1.147461,0.0,1.571655,1.617432
2024-03-20 09:35:13.289,-0.025635,-0.015625,-1.006836,0.579834,1.022339,2.090454
2024-03-20 09:35:13.300,-0.050537,0.029541,-0.945313,-0.38147,0.671387,1.953125
2024-03-20 09:35:13.310,0.034912,-0.10791,-1.002197,-0.427246,-0.106812,1.617432
2024-03-20 09:35:13.319,0.033203,-0.044189,-1.009766,1.00708,0.808716,2.502441
2024-03-20 09:35:13.329,-0.086914,-0.046631,-1.136963,0.167847,0.671387,1.907349
2024-03-20 09:35:13.340,-0.015625,-0.03833,-0.926514,-0.152588,-1.480102,1.419067
2024-03-20 09:35:13.350,0.033447,-0.115234,-0.940186,0.640869,-0.549316,2.197266
2024-03-20 09:35:13.360,-0.022461,-0.045898,-1.078613,1.235962,0.854492,3.082275
2024-03-20 09:35:13.369,-0.029297,-0.0896,-0.996826,0.076294,0.045776,2.975464
2024-03-20 09:35:13.380,0.015625,-0.040039,-0.88916,0.50354,0.320435,3.585815
2024-03-20 09:35:13.390,-0.049805,-0.081787,-1.016602,1.51062,1.678467,3.723144
2024-03-20 09:35:13.399,0.040771,0.015137,-1.136719,1.174927,0.579834,2.960205
2024-03-20 09:35:13.409,-0.085938,-0.089111,-0.913086,1.327515,0.579834,2.487183
2024-03-20 09:35:13.420,-0.00708,-0.026611,-1.045898,1.068115,0.228882,2.258301
2024-03-20 09:35:13.430,-0.053955,-0.067383,-1.021973,2.029419,0.152588,2.090454
2024-03-20 09:35:13.440,0.043213,-0.052979,-0.940186,0.915527,-0.259399,2.212524
2024-03-20 09:35:13.449,0.0,-0.028809,-1.057861,0.549316,0.671387,1.953125
2024-03-20 09:35:13.460,-0.030029,-0.057861,-1.009277,1.861572,0.701904,2.044678
2024-03-20 09:35:13.470,0.032471,-0.062256,-0.923096,2.044678,0.610352,2.502441
2024-03-20 09:35:13.479,-0.020264,-0.074219,-1.100098,2.166748,1.602173,2.426147
2024-03-20 09:35:13.489,-0.053467,-0.016602,-0.988037,2.029419,0.305176,1.998901
2024-03-20 09:35:13.500,-0.015625,0.044189,-0.973633,1.113892,0.061035,1.770019
2024-03-20 09:35:13.510,-0.01416,-0.125977,-1.025635,0.991821,-1.083374,1.861572
2024-03-20 09:35:13.520,0.118408,0.004639,-0.984131,1.190186,0.152588,2.716064
2024-03-20 09:35:13.529,-0.121338,-0.148682,-1.10376,-0.427246,0.534058,3.051758
2024-03-20 09:35:13.539,0.003174,-0.076904,-0.948242,0.564575,-0.823975,3.479004
2024-03-20 09:35:13.550,-0.049805,-0.051025,-1.083008,2.197266,0.152588,2.975464
2024-03-20 09:35:13.559,0.078613,0.038086,-0.90625,0.976562,-1.098633,3.311157
2024-03-20 09:35:13.569,0.106689,-0.122803,-0.912354,-0.579834,1.205444,3.616333
2024-03-20 09:35:13.579,-0.196777,-0.099121,-1.064941,1.403808,1.831055,5.462646
2024-03-20 09:35:13.590,-0.043213,-0.01001,-0.956787,2.807617,0.106812,4.013062
2024-03-20 09:35:13.600,0.04834,-0.083008,-1.05127,1.586914,0.427246,1.937866
2024-03-20 09:35:13.610,0.011719,0.009277,-1.041992,1.327515,0.686645,2.151489
2024-03-20 09:35:13.619,-0.026123,-0.045898,-0.996826,0.061035,0.701904,1.434326
2024-03-20 09:35:13.630,-0.04541,-0.054443,-0.921387,0.717163,0.076294,0.930786
2024-03-20 09:35:13.640,0.085205,-0.064209,-0.970215,2.975464,0.747681,0.747681
2024-03-20 09:35:13.649,0.03125,0.050781,-1.123047,2.838135,2.853393,1.358032
2024-03-20 09:35:13.659,-0.073486,-0.085693,-1.053711,0.198364,0.88501,1.953125
2024-03-20 09:35:13.670,-0.087646,-0.080566,-0.873535,-0.793457,0.62561,1.937866
2024-03-20 09:35:13.680,-0.005371,-0.046387,-1.041748,1.480102,-0.305176,1.571655
2024-03-20 09:35:13.690,0.185303,0.046143,-1.068848,2.792358,-0.183105,1.12915
2024-03-20 09:35:13.699,0.022705,-0.040771,-1.009277,0.991821,1.083374,1.495361
2024-03-20 09:35:13.710,-0.077393,-0.060547,-0.981934,1.068115,1.419067,1.708984
2024-03-20 09:35:13.720,-0.079102,-0.068359,-0.990723,1.876831,0.579834,1.449585
2024-03-20 09:35:13.729,-0.011719,-0.027832,-1.029297,1.663208,-0.228882,1.708984
2024-03-20 09:35:13.739,0.058594,-0.001221,-1.078369,0.854492,0.137329,2.044678
2024-03-20 09:35:13.750,-0.030029,-0.080811,-1.074707,0.167847,0.167847,1.998901
2024-03-20 09:35:13.760,-0.008301,-0.043213,-0.761719,0.62561,-0.137329,2.227783
2024-03-20 09:35:13.770,0.002197,-0.081787,-1.143555,0.457764,-0.106812,1.983642
2024-03-20 09:35:13.779,0.000977,-0.027832,-1.018066,3.128052,0.12207,2.059937
2024-03-20 09:35:13.789,0.062256,-0.084961,-0.890381,1.403808,1.281738,1.998901
2024-03-20 09:35:13.800,-0.157227,0.002441,-0.963623,0.305176,1.586914,2.746582
2024-03-20 09:35:13.810,-0.056885,-0.090576,-1.263672,2.777099,-0.183105,2.182007
2024-03-20 09:35:13.819,0.07666,-0.022949,-0.85083,2.5177,-0.946045,1.358032
2024-03-20 09:35:13.829,0.10376,0.078369,-0.992188,0.38147,1.922607,2.990722
2024-03-20 09:35:13.840,-0.225342,-0.133301,-1.161621,0.274658,1.754761,3.677368
2024-03-20 09:35:13.850,0.043213,0.062988,-0.824219,0.106812,-1.190186,1.403808
2024-03-20 09:35:13.860,0.069336,-0.033447,-0.970215,3.097534,0.579834,1.51062
2024-03-20 09:35:13.869,-0.047607,-0.083252,-1.208496,2.212524,1.480102,2.212524
2024-03-20 09:35:13.880,-0.049072,-0.004395,-1.014648,0.900268,0.534058,2.593994
2024-03-20 09:35:13.890,-0.024414,-0.052002,-0.988281,-0.442505,0.534058,2.349854
2024-03-20 09:35:13.899,-0.039551,-0.052246,-1.05127,0.228882,0.732422,2.5177
2024-03-20 09:35:13.909,0.029053,-0.009277,-0.9646,-0.045776,-1.373291,2.63977
2024-03-20 09:35:13.920,0.062988,-0.102539,-0.913818,1.708984,0.167847,2.13623
2024-03-20 09:35:13.930,-0.009033,-0.093262,-1.085449,2.075195,0.747681,1.998901
2024-03-20 09:35:13.940,0.047119,-0.011963,-0.964355,1.251221,0.045776,2.075195
2024-03-20 09:35:13.949,-0.030273,-0.056396,-1.080322,1.480102,1.358032,1.953125
2024-03-20 09:35:13.960,-0.024902,-0.121094,-1.078369,-0.030518,0.152588,2.624511
2024-03-20 09:35:13.970,0.002686,-0.043213,-0.888428,0.488281,0.350952,2.700805
2024-03-20 09:35:13.979,0.003906,-0.093994,-1.033203,0.183105,1.113892,2.288818
2024-03-20 09:35:13.989,0.006348,-0.065186,-0.994873,1.068115,-0.335693,2.090454
2024-03-20 09:35:14.000,0.040283,-0.017822,-0.970947,1.861572,0.061035,1.174927
2024-03-20 09:35:14.010,0.010254,-0.049072,-1.091064,1.968384,0.640869,0.610352
2024-03-20 09:35:14.020,-0.043213,-0.085205,-0.904785,1.678467,0.106812,0.686645
2024-03-20 09:35:14.029,-0.009277,0.023438,-1.007813,1.647949,0.167847,1.403808
2024-03-20 09:35:14.039,-0.043945,-0.041504,-1.133301,2.075195,0.488281,1.159668
2024-03-20 09:35:14.050,0.051514,-0.007324,-0.933105,0.671387,0.457764,1.647949
2024-03-20 09:35:14.059,-0.085938,-0.005127,-0.932861,-0.50354,0.961304,2.655029
2024-03-20 09:35:14.069,-0.043213,-0.019043,-1.178467,0.778198,-0.12207,3.112793
2024-03-20 09:35:14.079,0.001709,0.00708,-0.976074,0.152588,-0.671387,2.792358
2024-03-20 09:35:14.090,0.015869,-0.092529,-0.899414,-1.159668,0.167847,3.433227
2024-03-20 09:35:14.100,-0.055664,-0.053711,-1.118896,-0.076294,-0.549316,3.64685
2024-03-20 09:35:14.110,-0.019287,-0.04248,-0.982422,0.350952,-0.717163,2.685547
2024-03-20 09:35:14.119,0.018066,-0.050049,-0.984131,0.244141,-1.464844,2.182007
2024-03-20 09:35:14.130,0.024902,-0.038574,-1.018311,-0.030518,-0.457764,2.182007
2024-03-20 09:35:14.140,-0.016113,-0.041504,-1.012207,0.50354,-0.396728,2.288818
2024-03-20 09:35:14.149,0.057617,-0.074219,-0.939453,0.259399,-0.579834,1.159668
2024-03-20 09:35:14.159,0.001221,-0.080322,-1.044678,0.473022,0.747681,1.022339
2024-03-20 09:35:14.170,-0.050293,-0.05957,-0.963623,2.029419,0.671387,1.89209
2024-03-20 09:35:14.180,-0.02417,-0.062012,-0.915039,0.808716,0.534058,1.602173
2024-03-20 09:35:14.190,-0.021973,-0.061279,-1.022461,1.266479,0.595093,1.327515
2024-03-20 09:35:14.199,0.033447,-0.045898,-1.071777,2.090454,-0.091553,0.961304
2024-03-20 09:35:14.210,0.011719,-0.016846,-1.043457,0.869751,0.915527,0.259399
2024-03-20 09:35:14.220,-0.00708,-0.067383,-0.932373,0.198364,-0.045776,0.183105
2024-03-20 09:35:14.229,0.036865,-0.014648,-0.987061,1.602173,1.434326,0.366211
2024-03-20 09:35:14.239,-0.011719,-0.0896,-1.104736,1.663208,1.403808,0.564575
2024-03-20 09:35:14.250,-0.010986,0.025635,-0.906006,1.373291,1.083374,0.518799
2024-03-20 09:35:14.260,-0.088135,-0.053955,-1.083496,0.808716,0.88501,0.808716
2024-03-20 09:35:14.270,0.053711,-0.005127,-0.971191,1.693725,0.411987,1.770019
2024-03-20 09:35:14.279,-0.050537,-0.124023,-1.060303,-0.793457,1.159668,1.327515
2024-03-20 09:35:14.289,-0.015625,-0.006592,-0.992188,1.022339,-0.396728,1.89209
2024-03-20 09:35:14.300,0.080322,-0.013428,-0.949951,1.449585,0.564575,0.457764
2024-03-20 09:35:14.309,-0.03125,-0.043213,-1.095703,-0.061035,0.793457,1.693725
2024-03-20 09:35:14.319,-0.057617,0.016357,-1.054443,0.442505,-0.106812,1.647949
2024-03-20 09:35:14.329,0.048096,-0.090088,-1.043701,0.579834,0.50354,0.518799
2024-03-20 09:35:14.340,-0.081787,-0.045166,-0.930664,1.00708,-0.091553,0.747681
2024-03-20 09:35:14.350,0.043457,0.001221,-0.952393,0.0,0.442505,1.052856
2024-03-20 09:35:14.359,-0.07959,-0.108643,-1.149902,-0.305176,-0.549316,0.915527
2024-03-20 09:35:14.369,0.052979,0.049072,-0.841064,1.052856,-1.083374,1.525879
2024-03-20 09:35:14.380,0.018555,-0.159668,-1.079346,0.12207,0.671387,1.113892
2024-03-20 09:35:14.389,0.038086,-0.021973,-1.002686,1.754761,0.518799,2.670288
2024-03-20 09:35:14.399,-0.090332,-0.084473,-0.969482,0.778198,1.281738,1.708984
2024-03-20 09:35:14.409,-0.08252,-0.015625,-0.961426,1.342773,0.106812,1.922607
2024-03-20 09:35:14.420,0.022705,-0.081543,-1.101318,2.365112,-0.12207,1.434326
2024-03-20 09:35:14.430,0.01416,0.031982,-1.077148,0.930786,0.38147,1.464844
2024-03-20 09:35:14.440,-0.015625,-0.055176,-0.970215,-0.946045,0.701904,1.541138
2024-03-20 09:35:14.449,-0.089111,-0.028809,-1.077637,-0.961304,-1.159668,1.63269
2024-03-20 09:35:14.460,0.066162,-0.054688,-0.884033,1.953125,-1.022339,1.968384
2024-03-20 09:35:14.470,0.088623,0.006836,-1.113037,0.457764,0.732422,1.663208
2024-03-20 09:35:14.479,-0.107178,-0.081055,-1.001221,-0.610352,0.427246,3.067016
2024-03-20 09:35:14.489,-0.025879,-0.018311,-0.835205,1.861572,-0.427246,2.990722
2024-03-20 09:35:14.500,0.044922,-0.114258,-1.110596,1.251221,1.022339,2.365112
2024-03-20 09:35:14.510,-0.045166,-0.053467,-1.256104,0.900268,1.266479,2.39563
2024-03-20 09:35:14.520,-0.043701,-0.105225,-0.820068,0.106812,-1.144409,1.708984
2024-03-20 09:35:14.529,0.049561,-0.045654,-0.821045,-1.708984,-0.457764,3.112793
2024-03-20 09:35:14.539,-0.126221,-0.13208,-1.222168,0.793457,-0.396728,3.204345
2024-03-20 09:35:14.550,0.147949,0.025391,-0.92627,1.89209,-1.846313,1.037598
2024-03-20 09:35:14.559,0.180908,-0.129395,-0.968018,-1.022339,1.815796,0.38147
2024-03-20 09:35:14.569,-0.275146,-0.085449,-1.125977,0.946045,2.044678,2.929687
2024-03-20 09:35:14.579,-0.057129,-0.015137,-0.962402,0.62561,0.427246,1.754761
2024-03-20 09:35:14.590,0.086426,-0.102051,-0.898193,-0.961304,0.137329,0.564575
2024-03-20 09:35:14.600,-0.022217,-0.110352,-1.020752,1.89209,1.266479,2.593994
2024-03-20 09:35:14.610,0.048096,-0.048584,-1.077393,1.663208,-0.091553,2.319336
2024-03-20 09:35:14.619,0.053711,0.003174,-0.984131,-0.274658,0.839233,1.846313
2024-03-20 09:35:14.630,-0.146729,-0.105957,-1.036621,0.946045,0.823975,1.419067
2024-03-20 09:35:14.640,0.094971,0.044922,-1.014404,1.846313,-0.061035,1.38855
2024-03-20 09:35:14.649,-0.018799,-0.056641,-1.059326,-0.793457,1.831055,1.541138
2024-03-20 09:35:14.659,-0.132568,-0.029541,-1.044189,-0.854492,0.640869,2.334595
2024-03-20 09:35:14.670,0.039551,-0.013672,-0.877686,0.274658,-1.022339,1.235962
2024-03-20 09:35:14.680,0.10083,-0.022949,-1.040771,-0.183105,0.656128,0.152588
2024-03-20 09:35:14.690,0.015869,-0.042236,-1.037842,1.663208,0.549316,0.518799
2024-03-20 09:35:14.699,0.03833,0.024658,-0.942383,0.900268,1.419067,-0.762939
2024-03-20 09:35:14.710,-0.144775,-0.107422,-1.047607,0.289917,0.183105,-0.930786
2024-03-20 09:35:14.720,-0.004883,-0.064941,-1.048584,1.63269,-0.38147,-0.12207
2024-03-20 09:35:14.729,0.044434,0.001709,-0.975098,0.152588,0.488281,0.244141
2024-03-20 09:35:14.739,-0.02832,-0.01001,-1.06665,-1.480102,0.778198,0.305176
2024-03-20 09:35:14.750,0.011475,-0.047119,-0.980469,0.045776,-0.518799,1.235962
2024-03-20 09:35:14.760,0.0271,-0.057129,-0.918213,-0.244141,0.946045,1.373291
2024-03-20 09:35:14.770,-0.030273,-0.062012,-1.195313,-0.839233,0.12207,1.678467
2024-03-20 09:35:14.779,-0.035156,-0.03125,-0.936523,0.564575,-0.549316,1.617432
2024-03-20 09:35:14.789,0.053711,-0.074951,-0.937744,-0.762939,0.076294,1.937866
2024-03-20 09:35:14.800,-0.090088,0.005127,-1.034668,0.717163,0.62561,2.532959
2024-03-20 09:35:14.810,0.018799,-0.086426,-1.088135,0.411987,0.061035,2.39563
2024-03-20 09:35:14.819,0.011475,-0.01416,-0.956543,-0.427246,0.0,2.105713
2024-03-20 09:35:14.829,-0.020752,-0.029297,-0.993164,1.098633,0.595093,2.01416
2024-03-20 09:35:14.840,0.004395,-0.03833,-1.07251,0.518799,0.411987,1.113892
2024-03-20 09:35:14.850,0.033691,-0.066162,-0.985352,0.457764,0.411987,0.045776
2024-03-20 09:35:14.860,-0.04248,-0.026123,-0.98584,0.991821,0.778198,-0.030518
2024-03-20 09:35:14.869,-0.097656,-0.060059,-0.963867,1.159668,0.167847,0.350952
2024-03-20 09:35:14.880,0.063965,-0.079346,-0.91333,1.831055,-0.610352,-0.198364
2024-03-20 09:35:14.890,0.075684,0.009033,-1.099609,1.861572,1.205444,-0.198364
2024-03-20 09:35:14.899,-0.059814,-0.079834,-1.027832,1.068115,1.159668,-0.244141
2024-03-20 09:35:14.909,0.024658,-0.008545,-0.94165,0.579834,0.961304,-0.015259
2024-03-20 09:35:14.920,-0.068604,-0.141357,-1.133789,1.327515,0.808716,-0.366211
2024-03-20 09:35:14.930,0.048828,0.033447,-0.919678,1.327515,0.473022,0.320435
2024-03-20 09:35:14.940,-0.031982,-0.125244,-1.101318,-1.708984,0.579834,-0.854492
2024-03-20 09:35:14.949,0.049316,0.026123,-0.865967,1.419067,-0.549316,0.915527
2024-03-20 09:35:14.960,-0.015137,-0.071045,-1.117188,0.259399,1.068115,-0.030518
2024-03-20 09:35:14.970,-0.03833,-0.025391,-0.998291,-0.045776,-0.915527,0.488281
2024-03-20 09:35:14.979,0.149658,-0.095703,-0.960938,0.030518,0.518799,0.747681
2024-03-20 09:35:14.989,-0.09082,-0.024658,-1.031738,-0.366211,0.534058,1.739502
2024-03-20 09:35:15.000,0.051514,-0.0354,-0.9021,0.717163,0.12207,0.671387
2024-03-20 09:35:15.010,0.013428,-0.032715,-1.130859,0.793457,0.869751,0.717163
2024-03-20 09:35:15.020,-0.031494,0.055176,-1.077881,0.88501,0.808716,1.281738
2024-03-20 09:35:15.030,-0.006348,-0.057617,-0.967041,-0.152588,0.808716,-0.564575
2024-03-20 09:35:15.039,-0.055908,-0.031738,-0.935547,-0.869751,-0.030518,-0.183105
2024-03-20 09:35:15.050,-0.000244,-0.01123,-0.949219,1.800537,-0.320435,0.244141
2024-03-20 09:35:15.060,0.030273,0.045166,-1.130615,0.762939,1.00708,-0.457764
2024-03-20 09:35:15.069,-0.052002,-0.105957,-1.067139,-0.030518,-0.213623,-1.037598
2024-03-20 09:35:15.079,0.064697,-0.082275,-0.900635,0.045776,0.244141,-0.656128
2024-03-20 09:35:15.090,-0.053711,-0.059082,-0.929199,0.823975,1.449585,0.411987
2024-03-20 09:35:15.099,-0.068115,-0.04541,-1.144531,1.693725,1.098633,0.320435
2024-03-20 09:35:15.109,0.062012,-0.047852,-0.991211,0.915527,-0.518799,-0.274658
2024-03-20 09:35:15.119,0.053955,-0.0625,-0.977783,0.946045,0.686645,-0.640869
2024-03-20 09:35:15.128,-0.019531,-0.061523,-1.021729,0.564575,0.930786,-0.152588
2024-03-20 09:35:15.138,-0.000732,-0.043457,-0.966064,-0.106812,0.167847,-0.900268
2024-03-20 09:35:15.148,0.039063,-0.066406,-1.0979,0.88501,0.717163,-0.228882
2024-03-20 09:35:15.158,-0.040039,-0.06665,-1.087158,0.640869,0.457764,-0.671387
2024-03-20 09:35:15.168,0.040039,-0.112549,-0.862793,-1.38855,-0.518799,-1.480102
2024-03-20 09:35:15.177,0.037598,-0.088135,-0.862549,1.464844,-0.106812,-0.595093
2024-03-20 09:35:15.187,-0.052002,-0.07959,-1.167969,2.27356,1.022339,0.12207
2024-03-20 09:35:15.197,0.068848,0.013184,-1.077393,0.640869,0.335693,-1.159668
